# File Name: 2_AA_0883-0914.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-12 04:33:06 PM UTC
# Run End Date/Time: 2021-10-12 05:33:44 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-12 04:41:02 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-12 09:46:00 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"4","A4","25","140569.81","100599.18"
"4","A4","26","141232.98","100590.49"
"4","A4","27","140783.23","100469.836"
"4","A4","28","140539.1","100337.664"
"4","A4","29","140677.44","100126.61"
"4","A4","30","140715.44","99636.79"
"4","A4","31","141223.44","99606.34"
"4","A4","32","141181.1","100039.695"
"4","A4","33","140174.73","100279.69"
"4","A4","34","139881.08","100062.15"
"4","A4","35","140260.31","99948.766"
"4","A4","36","140730.75","99930.61"
"4","A4","37","140733.55","99780.09"
"4","A4","38","140867.22","99551.23"
"4","A4","39","141119.23","99540.234"
"4","A4","40","141999.56","99712.11"
"5","A5","1","128704.82","104073.36"
"5","A5","2","129362.1","104522.1"
"5","A5","3","131345.69","104945.96"
"5","A5","4","132563.75","104988.1"
"5","A5","5","132848.08","105056.85"
"5","A5","6","132935.58","105352.445"
"5","A5","7","132957.05","105344.99"
"5","A5","8","133590.19","105196.695"
"5","A5","9","133739.11","105133.266"
"5","A5","10","134413.23","105305.9"
"5","A5","11","134586.02","105270.445"
"5","A5","12","134093.36","105122.836"
"5","A5","13","133905.42","105024.62"
"5","A5","14","134349.17","105056.3"
"5","A5","15","134389.28","104981.93"
"5","A5","16","134819.14","104992.5"
"5","A5","17","134862.52","105004.43"
"5","A5","18","134541.42","105040.58"
"5","A5","19","134390.12","104785.516"
"5","A5","20","134802.48","104635.12"
"5","A5","21","134640.45","104706.625"
"5","A5","22","134469.06","104995.48"
"5","A5","23","134783.67","105023.85"
"5","A5","24","134822.94","104869.54"
"5","A5","25","135131.06","104716.16"
"5","A5","26","134142.39","104567.766"
"5","A5","27","133647.1","104431.77"
"5","A5","28","133764.97","104272.086"
"5","A5","29","134670.0","104006.83"
"5","A5","30","134574.5","103976.59"
"5","A5","31","134610.16","104284.555"
"5","A5","32","135643.73","104279.59"
"5","A5","33","135027.28","104216.79"
"5","A5","34","134655.17","104190.29"
"5","A5","35","134818.58","104088.07"
"5","A5","36","134783.77","103999.484"
"5","A5","37","135188.52","103957.66"
"5","A5","38","135315.38","103903.12"
"5","A5","39","135672.75","103900.125"
"5","A5","40","135581.61","103849.98"
"6","A6","1","117947.52","99817.01"
"6","A6","2","118097.414","100038.06"
"6","A6","3","118374.45","100273.92"
"6","A6","4","119360.15","100409.68"
"6","A6","5","119684.82","100772.055"
"6","A6","6","120507.72","100803.03"
"6","A6","7","121083.805","100802.586"
"6","A6","8","120925.37","100584.09"
"6","A6","9","120795.23","100525.766"
"6","A6","10","121018.195","100791.98"
"6","A6","11","120860.234","100745.234"
"6","A6","12","120464.63","100618.79"
"6","A6","13","120534.99","100557.54"
"6","A6","14","121603.28","100560.97"
"6","A6","15","121647.83","100437.1"
"6","A6","16","121383.625","100201.33"
"6","A6","17","121198.05","100046.195"
"6","A6","18","121066.234","99851.914"
"6","A6","19","120432.76","99831.1"
"6","A6","20","120180.93","100052.305"
"6","A6","21","120489.44","99992.65"
"6","A6","22","121485.19","99908.04"
"6","A6","23","122095.05","99940.03"
"6","A6","24","122092.83","100150.47"
"6","A6","25","121601.875","100094.53"
"6","A6","26","121288.734","100020.15"
"6","A6","27","121046.76","100060.52"
"6","A6","28","120981.31","100165.52"
"6","A6","29","121407.58","100274.9"
"6","A6","30","121350.48","100023.22"
"6","A6","31","121336.73","99918.055"
"6","A6","32","121637.97","99947.66"
"6","A6","33","121211.94","99846.555"
"6","A6","34","120850.14","99776.766"
"6","A6","35","120425.44","99786.95"
"6","A6","36","120210.99","99846.52"
"6","A6","37","120169.19","99802.44"
"6","A6","38","120269.46","99724.69"
"6","A6","39","121307.77","99759.6"
"6","A6","40","122233.2","100100.62"
"7","A7","1","60431.87","132396.2"
"7","A7","2","61014.293","132985.98"
"7","A7","3","61228.008","133610.03"
"7","A7","4","61288.426","133770.28"
"7","A7","5","61125.6","134091.44"
"7","A7","6","61223.105","134199.97"
"7","A7","7","62132.066","133937.33"
"7","A7","8","62389.54","133803.62"
"7","A7","9","63039.793","133997.72"
"7","A7","10","63537.426","134035.34"
"7","A7","11","63434.05","133915.64"
"7","A7","12","62283.58","133931.02"
"7","A7","13","61963.023","133924.67"
"7","A7","14","62416.1","133502.56"
"7","A7","15","62987.74","133367.95"
"7","A7","16","63014.99","133636.72"
"7","A7","17","62825.21","133527.39"
"7","A7","18","62627.816","133142.69"
"7","A7","19","62491.82","132953.3"
"7","A7","20","62386.74","132878.47"
"7","A7","21","62556.59","132865.08"
"7","A7","22","62691.81","133201.23"
"7","A7","23","63052.57","133268.97"
"7","A7","24","63080.84","133026.28"
"7","A7","25","62535.29","132780.9"
"7","A7","26","62433.9","132652.03"
"7","A7","27","62938.336","132605.86"
"7","A7","28","62512.473","132454.5"
"7","A7","29","62111.117","132382.73"
"7","A7","30","61540.074","132528.55"
"7","A7","31","61425.062","132603.5"
"7","A7","32","61856.527","132570.3"
"7","A7","33","61836.496","132678.62"
"7","A7","34","61828.03","132607.58"
"7","A7","35","62119.152","132416.7"
"7","A7","36","62066.496","132280.94"
