# File Name: Trouble-Shooting.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-10 11:07:18 AM UTC
# Run End Date/Time: 2021-10-10 12:07:55 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-14 09:25:54 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-14 09:26:20 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"7","A7","27","-3425.406","137596.81"
"7","A7","28","-3065.5037","137543.53"
"7","A7","29","-2810.0833","137475.73"
"7","A7","30","-3205.5828","137016.19"
"7","A7","31","-3382.4993","136964.8"
"7","A7","32","-3259.164","137306.84"
"7","A7","33","-3544.8096","137514.64"
"7","A7","34","-3554.7178","137401.97"
"7","A7","35","-2867.2556","136974.97"
"7","A7","36","-2757.7437","136962.34"
"7","A7","37","-2559.7944","137264.86"
"7","A7","38","-2750.2295","137060.81"
"7","A7","39","-3260.4456","136961.4"
"7","A7","40","-3498.455","136945.9"
"8","A8","1","549.0649","133328.23"
"8","A8","2","290.3562","133708.4"
"8","A8","3","407.53745","134278.2"
"8","A8","4","1192.2028","134746.34"
"8","A8","5","587.4485","135026.8"
"8","A8","6","519.7624","135224.2"
"8","A8","7","1120.9104","135301.33"
"8","A8","8","872.2173","135317.81"
"8","A8","9","749.4612","135786.05"
"8","A8","10","879.8571","135791.56"
"8","A8","11","800.38727","135566.16"
"8","A8","12","568.3585","135397.28"
"8","A8","13","751.10944","135370.14"
"8","A8","14","1981.1334","135263.11"
"8","A8","15","2645.459","135281.55"
"8","A8","16","2423.4531","135244.94"
"8","A8","17","2065.3677","135241.38"
"8","A8","18","1738.2313","135299.61"
"8","A8","19","1081.6827","135221.03"
"8","A8","20","1131.61","135273.48"
"8","A8","21","2218.2717","135192.78"
"8","A8","22","2338.5967","135224.06"
"8","A8","23","1594.5867","135098.08"
"8","A8","24","1431.675","134783.67"
"8","A8","25","1818.342","134628.48"
"8","A8","26","1867.6359","134691.64"
"8","A8","27","2013.8153","134658.1"
"8","A8","28","1948.3416","134584.3"
"8","A8","29","1883.166","134705.78"
"8","A8","30","1974.1915","134584.77"
"8","A8","31","2544.0718","134441.97"
"8","A8","32","1720.3259","134390.72"
"8","A8","33","851.4084","136020.98"
"8","A8","34","780.2317","142977.97"
"8","A8","35","1328.324","144530.78"
"8","A8","36","1441.5322","144188.06"
"8","A8","37","1640.8401","143950.94"
"8","A8","38","1750.7096","143692.11"
"8","A8","39","2320.5015","143392.06"
"8","A8","40","2429.4177","143068.06"
"9","A9","1","-11333.032","121855.445"
"9","A9","2","-11377.706","122099.984"
"9","A9","3","-11076.69","122545.95"
"9","A9","4","-9691.018","122657.84"
"9","A9","5","-8980.097","122501.11"
"9","A9","6","-8542.134","122364.2"
"9","A9","7","-8493.464","122432.984"
"9","A9","8","-8097.1216","122351.09"
"9","A9","9","-7715.1494","122450.016"
"9","A9","10","-7648.179","122635.77"
"9","A9","11","-8092.254","122661.805"
"9","A9","12","-8167.292","123066.39"
"9","A9","13","-7486.037","123040.28"
"9","A9","14","-7513.2617","122934.19"
"9","A9","15","-8255.196","122485.14"
"9","A9","16","-8394.403","122269.87"
"9","A9","17","-7620.3677","122299.96"
"9","A9","18","-7236.355","122190.66"
"9","A9","19","-7977.0117","122139.92"
"9","A9","20","-8267.619","122015.14"
"9","A9","21","-8114.424","121721.66"
"9","A9","22","-8169.3726","121529.12"
"9","A9","23","-7940.8076","121462.875"
"9","A9","24","-7527.0166","121492.73"
"9","A9","25","-7689.4717","121190.24"
"9","A9","26","-7679.7505","120897.57"
"9","A9","27","-6852.4155","120372.89"
"9","A9","28","-6949.8403","120261.98"
"9","A9","29","-7675.0483","120455.2"
"9","A9","30","-7875.1084","120246.24"
"9","A9","31","-7427.902","120180.68"
"9","A9","32","-7337.7817","120366.06"
"9","A9","33","-7771.9336","120349.74"
"9","A9","34","-7874.1733","120318.73"
"9","A9","35","-7277.261","120288.21"
"9","A9","36","-6960.374","120186.04"
"9","A9","37","-6480.2803","119963.24"
"9","A9","38","-6554.9233","119826.5"
"9","A9","39","-6713.1514","119733.72"
"9","A9","40","-6912.9673","119712.52"
"13","B1","1","223915.1","153481.23"
"13","B1","2","223953.6","153829.11"
"13","B1","3","224421.14","154489.08"
"13","B1","4","225009.1","154786.16"
"13","B1","5","226310.5","154854.89"
"13","B1","6","226774.11","154786.78"
"13","B1","7","226451.7","154901.31"
"13","B1","8","226346.98","154769.53"
"13","B1","9","226987.88","154519.0"
"13","B1","10","227856.5","154403.27"
"13","B1","11","227521.78","154537.94"
"13","B1","12","227155.1","154455.34"
"13","B1","13","226922.75","154294.7"
"13","B1","14","226713.36","154141.39"
"13","B1","15","226489.9","154113.23"
"13","B1","16","226394.1","154298.89"
"13","B1","17","226953.83","154029.28"
"13","B1","18","228148.67","153925.97"
"13","B1","19","228517.42","154170.3"
"13","B1","20","229672.4","154134.23"
"13","B1","21","231591.16","154054.77"
"13","B1","22","237170.84","153831.98"
"13","B1","23","245988.34","153684.12"
"13","B1","24","262466.53","153615.1"
"13","B1","25","287524.38","153584.67"
"13","B1","26","320972.7","153732.69"
"13","B1","27","362795.2","153416.34"
"13","B1","28","408024.1","153101.62"
"13","B1","29","454139.9","153023.05"
"13","B1","30","501869.25","153136.1"
"13","B1","31","549145.6","153196.86"
"13","B1","32","595204.94","153438.62"
"13","B1","33","639075.94","153063.84"
"13","B1","34","680414.0","152830.25"
"13","B1","35","717750.94","152544.0"
"13","B1","36","752756.56","152545.1"
"13","B1","37","783573.56","152847.16"
"13","B1","38","809348.06","152966.4"
"13","B1","39","829652.44","152982.36"
"13","B1","40","844753.75","153203.48"
"14","B2","1","192406.86","131890.86"
"14","B2","2","193332.08","132217.61"
"14","B2","3","193890.0","132467.89"
"14","B2","4","193806.11","133056.97"
"14","B2","5","193865.81","133093.58"
"14","B2","6","194010.64","132997.3"
"14","B2","7","194290.62","132923.97"
"14","B2","8","194571.28","132237.05"
"14","B2","9","194304.66","132143.17"
"14","B2","10","194233.72","132684.4"
"14","B2","11","194801.67","132730.4"
"14","B2","12","194879.83","132728.17"
"14","B2","13","194785.06","132813.95"
"14","B2","14","195247.52","132727.08"
"14","B2","15","196088.78","132591.7"
"14","B2","16","196143.69","132523.27"
"14","B2","17","196290.73","132647.06"
"14","B2","18","196507.4","132606.47"
"14","B2","19","197168.97","132487.12"
"14","B2","20","198997.28","132375.61"
"14","B2","21","202989.45","132272.97"
"14","B2","22","210388.7","132138.27"
"14","B2","23","224192.78","131774.03"
"14","B2","24","245899.73","131736.61"
"14","B2","25","274715.25","132031.39"
"14","B2","26","309909.56","131894.72"
"14","B2","27","349595.06","131777.58"
"14","B2","28","390774.03","131700.05"
"14","B2","29","431154.2","131668.97"
"14","B2","30","471869.72","131787.12"
"14","B2","31","510792.1","131962.98"
"14","B2","32","548226.94","131947.86"
"14","B2","33","584540.44","131694.95"
"14","B2","34","616545.25","131635.67"
"14","B2","35","645374.7","131724.34"
"14","B2","36","670114.3","131545.52"
"14","B2","37","690425.9","131534.97"
"14","B2","38","708693.7","131750.84"
"14","B2","39","723415.5","131694.52"
"14","B2","40","732983.2","131628.55"
"15","B3","1","144919.27","108043.5"
"15","B3","2","145517.06","108193.23"
"15","B3","3","145041.47","108437.18"
"15","B3","4","144819.66","108940.05"
"15","B3","5","144957.28","108988.52"
"15","B3","6","144995.53","108855.164"
"15","B3","7","145369.52","108680.99"
"15","B3","8","145771.42","108676.32"
"15","B3","9","145564.34","109051.12"
"15","B3","10","145315.64","109078.86"
"15","B3","11","144942.22","109034.48"
"15","B3","12","144966.03","109027.164"
"15","B3","13","145525.8","108974.15"
"15","B3","14","145120.88","108880.86"
"15","B3","15","144919.36","108863.1"
"15","B3","16","145177.55","108856.42"
"15","B3","17","146247.64","108820.805"
"15","B3","18","147677.23","108712.78"
"15","B3","19","150770.77","108620.04"
"15","B3","20","156135.38","108646.13"
"15","B3","21","165367.42","108759.06"
"15","B3","22","181610.69","108728.31"
"15","B3","23","203773.72","108735.49"
"15","B3","24","232346.98","108578.74"
"15","B3","25","263765.84","108502.42"
"15","B3","26","296190.84","108587.92"
"15","B3","27","328651.38","108538.5"
"15","B3","28","359532.88","108473.04"
"15","B3","29","389816.78","108424.37"
"15","B3","30","418520.34","108484.38"
"15","B3","31","445525.47","108537.23"
"15","B3","32","470528.2","108868.36"
"15","B3","33","493095.7","108758.18"
"15","B3","34","512902.94","108520.0"
"15","B3","35","530836.56","108328.95"
"15","B3","36","544683.9","107977.15"
"15","B3","37","556213.7","107941.46"
"15","B3","38","566327.7","108186.42"
"15","B3","39","573584.4","108204.13"
"15","B3","40","579645.56","108207.83"
"16","B4","1","9296.934","161571.36"
"16","B4","2","9344.711","161862.8"
"16","B4","3","9202.596","162309.03"
"16","B4","4","9167.945","162529.14"
"16","B4","5","9262.198","162736.84"
"16","B4","6","9163.616","162552.08"
"16","B4","7","9063.801","162486.56"
"16","B4","8","9147.738","162773.72"
"16","B4","9","9553.274","162794.75"
"16","B4","10","9623.758","162920.17"
"16","B4","11","9706.623","162891.48"
"16","B4","12","9589.208","162946.34"
"16","B4","13","9244.588","162686.28"
"16","B4","14","9301.342","162578.83"
"16","B4","15","9813.945","162829.27"
"16","B4","16","9417.024","163030.5"
"16","B4","17","9339.314","162990.69"
"16","B4","18","9709.92","162963.22"
"16","B4","19","9818.223","163291.7"
"16","B4","20","9887.397","163274.34"
"16","B4","21","9610.55","163229.7"
"16","B4","22","9476.268","162996.92"
"16","B4","23","9482.986","162848.16"
"16","B4","24","9653.242","162901.22"
"16","B4","25","9807.064","162986.78"
"16","B4","26","10068.337","162922.95"
"16","B4","27","10142.473","163003.64"
"16","B4","28","10082.551","163060.34"
"16","B4","29","10038.543","162975.56"
"16","B4","30","10085.377","162973.73"
"16","B4","31","9592.699","162840.67"
"16","B4","32","9538.74","162644.67"
"16","B4","33","10076.613","162573.53"
"16","B4","34","10298.324","162776.7"
"16","B4","35","10014.034","162799.72"
