# File Name: 2_AA_0883-0914.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-12 04:33:06 PM UTC
# Run End Date/Time: 2021-10-12 05:33:44 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-12 04:41:02 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-12 09:46:00 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"33","C9","false","AA_0901","Unknown","UNKNOWN","FAM","None","Amp","1.374841524188024","","","29.987072775923615","0.9740130375988393","29.69420289030568","0.4765345576039638","true","0.0625138037451984","true","3","25"
"34","C10","false","AA_0909","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"35","C11","false","AA_0909","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"36","C12","false","AA_0909","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"37","D1","false","AA_0886","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"38","D2","false","AA_0886","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"39","D3","false","AA_0886","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"40","D4","false","AA_0894","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"41","D5","false","AA_0894","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"42","D6","false","AA_0894","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"43","D7","false","AA_0902","Unknown","UNKNOWN","FAM","None","Amp","1.3649803701650076","","","32.44848011081744","0.9855375980333214","32.47052870778942","0.04669180508767471","true","0.0625138037451984","true","3","29"
"44","D8","false","AA_0902","Unknown","UNKNOWN","FAM","None","Amp","1.350901768807935","","","32.43894409651412","0.9739274544329656","32.47052870778942","0.04669180508767471","true","0.0625138037451984","true","3","28"
"45","D9","false","AA_0902","Unknown","UNKNOWN","FAM","None","Amp","1.3592406489833972","","","32.52416191603669","0.9692621754739775","32.47052870778942","0.04669180508767471","true","0.0625138037451984","true","3","27"
"46","D10","false","AA_0910","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"47","D11","false","AA_0910","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"48","D12","false","AA_0910","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"49","E1","false","AA_0887","Unknown","UNKNOWN","FAM","None","No Amp","0.7459388451659539","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"50","E2","false","AA_0887","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"51","E3","false","AA_0887","Unknown","UNKNOWN","FAM","None","Amp","0.9332701787925272","","","37.11772509052954","0.7361165042782634","37.11772509052954","","true","0.0625138037451984","true","3","34"
"52","E4","false","AA_0895","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"53","E5","false","AA_0895","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"54","E6","false","AA_0895","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"55","E7","false","AA_0903","Unknown","UNKNOWN","FAM","None","Amp","1.3457008516806963","","","33.25801275645347","0.9616273804332995","33.564996234461724","0.5552508922898447","true","0.0625138037451984","true","3","30"
"56","E8","false","AA_0903","Unknown","UNKNOWN","FAM","None","Amp","1.2518266840089933","","","34.20595531756332","0.9715879085196661","33.564996234461724","0.5552508922898447","true","0.0625138037451984","true","3","29"
"57","E9","false","AA_0903","Unknown","UNKNOWN","FAM","None","Amp","1.3391758030020606","","","33.23102062936839","0.9848386159839914","33.564996234461724","0.5552508922898447","true","0.0625138037451984","true","3","30"
"58","E10","false","AA_0911","Unknown","UNKNOWN","FAM","None","Amp","1.3214114178078626","","","33.65831247394159","0.9279039644277474","33.922540638009146","0.2938386320455438","true","0.0625138037451984","true","3","30"
"59","E11","false","AA_0911","Unknown","UNKNOWN","FAM","None","Amp","1.2882536237178133","","","34.238987977127806","0.9269407235549887","33.922540638009146","0.2938386320455438","true","0.0625138037451984","true","3","31"
"60","E12","false","AA_0911","Unknown","UNKNOWN","FAM","None","Amp","1.2641153964138176","","","33.870321462958046","0.9490089277154556","33.922540638009146","0.2938386320455438","true","0.0625138037451984","true","3","31"
"61","F1","false","AA_0888","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"62","F2","false","AA_0888","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"63","F3","false","AA_0888","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.0625138037451984","true","3","39"
"64","F4","false","AA_0896","Unknown","UNKNOWN","FAM","None","Amp","1.3394291446379398","","","32.57639763305586","0.9338382096413216","32.83071829479851","0.2578738871809536","true","0.0625138037451984","true","3","30"
