# File Name: Plate_4.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 12:05:36 PM UTC
# Run End Date/Time: 2021-05-27 01:06:15 PM UTC
# Run Duration: 60 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 12:45:44 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:47:56 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"18","B6","2","148809.33","27036.705","133644.28"
"19","B7","2","153514.08","25720.031","121456.45"
"20","B8","2","161933.6","27281.879","130305.81"
"21","B9","2","158050.83","26756.871","126511.48"
"22","B10","2","110202.41","19871.021","92831.164"
"23","B11","2","125372.27","19794.174","88460.62"
"24","B12","2","102826.54","20786.062","96205.56"
"25","C1","2","163467.34","29519.645","141801.55"
"26","C2","2","158446.75","30414.645","138603.95"
"27","C3","2","146984.12","27062.191","130154.95"
"28","C4","2","156871.39","27440.95","135104.8"
"29","C5","2","148607.4","25302.752","127934.18"
"30","C6","2","157874.23","27661.496","140591.48"
"31","C7","2","181073.98","30440.623","143473.69"
"32","C8","2","158016.78","26720.006","127488.38"
"33","C9","2","159082.58","28384.182","129965.84"
"34","C10","2","117501.59","21730.633","103052.48"
"35","C11","2","92824.086","16619.684","78602.805"
"36","C12","2","93383.09","18309.965","82503.11"
"37","D1","2","156487.11","30679.348","138185.48"
"38","D2","2","154795.88","29540.785","137893.06"
"39","D3","2","151086.25","28351.99","135437.25"
"40","D4","2","159936.97","27595.75","133724.72"
"41","D5","2","166849.48","29667.867","143362.27"
"42","D6","2","121566.76","20958.707","106126.49"
"43","D7","2","173361.55","29343.025","137849.06"
"44","D8","2","168336.28","27859.998","135219.12"
"45","D9","2","145087.97","24322.088","119073.125"
"46","D10","2","113611.336","20129.154","94328.55"
"47","D11","2","101188.07","18070.225","85106.98"
"48","D12","2","92084.02","17685.95","80575.19"
"49","E1","2","167285.81","30466.281","143043.58"
"50","E2","2","159065.34","28888.178","137959.17"
"51","E3","2","109973.0","21269.951","105239.664"
"52","E4","2","147721.88","26966.717","127560.39"
"53","E5","2","158143.62","27786.307","137123.14"
"54","E6","2","138924.62","24850.248","122020.66"
"55","E7","2","175446.75","29763.312","144131.16"
"56","E8","2","148550.94","24995.594","119981.41"
"57","E9","2","153610.73","26376.047","124600.45"
"58","E10","2","116419.55","21714.207","98248.305"
"59","E11","2","111003.54","20692.7","97135.71"
"60","E12","2","96654.266","19598.184","86359.83"
"61","F1","2","166230.42","31934.531","142472.77"
"62","F2","2","159918.05","29380.316","140045.77"
"63","F3","2","138831.03","24956.016","119214.48"
"64","F4","2","139825.16","24852.584","121137.09"
"65","F5","2","150120.0","27310.488","131175.39"
"66","F6","2","147182.47","25816.057","126369.234"
"67","F7","2","166401.6","28644.61","135339.12"
"68","F8","2","115940.695","19940.7","97937.68"
"69","F9","2","127324.08","21514.03","107395.77"
"70","F10","2","89692.484","16194.674","77163.125"
"71","F11","2","115536.33","20545.303","96160.516"
"72","F12","2","123331.336","22272.76","99629.02"
"73","G1","2","167924.47","32347.588","146497.4"
"74","G2","2","158577.47","30213.197","140345.77"
"75","G3","2","176641.44","32415.217","155332.9"
"76","G4","2","144673.5","26201.723","122845.01"
"77","G5","2","137550.45","25345.209","121935.26"
"78","G6","2","156000.84","27692.752","137010.81"
"79","G7","2","134510.97","24177.209","114865.6"
"80","G8","2","148041.95","25908.58","122005.77"
"81","G9","2","100070.11","17705.27","88989.58"
"82","G10","2","95172.61","17234.107","80137.65"
"83","G11","2","117270.84","20989.244","93612.88"
"84","G12","2","125142.22","22193.158","101589.78"
"85","H1","2","175264.66","35099.24","150389.27"
"86","H2","2","155501.94","30310.281","139797.28"
"87","H3","2","151327.88","27972.867","136231.7"
"88","H4","2","130378.875","24972.652","116931.8"
"89","H5","2","132208.89","25143.123","120211.68"
"90","H6","2","134302.92","24215.021","120272.484"
"91","H7","2","121936.44","21338.45","105220.2"
"92","H8","2","123251.055","22775.77","111848.61"
"93","H9","2","88541.63","16079.429","81659.195"
"94","H10","2","87635.9","16506.21","80674.63"
"95","H11","2","98096.78","18362.938","86727.63"
"96","H12","2","109360.32","15944.474","86800.86"
"1","A1","3","163518.3","30180.826","135278.27"
"2","A2","3","161194.84","29373.002","141868.72"
"3","A3","3","145188.64","27892.453","135016.14"
"4","A4","3","139431.47","24883.646","116973.35"
"5","A5","3","133751.88","26449.064","130627.67"
"6","A6","3","126319.67","25065.922","127579.77"
"7","A7","3","134275.11","23554.08","117875.53"
"8","A8","3","147717.61","26501.441","123817.88"
"9","A9","3","126166.01","22875.598","111804.66"
"10","A10","3","118177.586","21865.19","101015.01"
"11","A11","3","146029.05","26592.807","120002.016"
"12","A12","3","158532.4","30403.188","130138.07"
"13","B1","3","162663.47","30599.562","144583.9"
"14","B2","3","157004.53","29073.068","135544.6"
"15","B3","3","149881.14","27286.887","132801.36"
"16","B4","3","147250.7","26451.95","128126.51"
"17","B5","3","155381.05","27295.75","136009.02"
"18","B6","3","151379.97","27248.379","135065.3"
"19","B7","3","162816.9","27266.35","128398.54"
"20","B8","3","162179.33","27095.008","130706.01"
"21","B9","3","159133.4","26662.906","127142.195"
"22","B10","3","110651.086","20092.922","93176.734"
"23","B11","3","126684.33","19305.205","88851.35"
"24","B12","3","102477.32","21744.607","96976.99"
"25","C1","3","162853.52","29365.857","141784.83"
"26","C2","3","159797.38","30207.19","138921.67"
"27","C3","3","148518.27","27439.006","130929.84"
"28","C4","3","156954.2","27595.035","135161.14"
"29","C5","3","149700.39","25940.215","128485.55"
"30","C6","3","158786.44","28219.395","141536.02"
"31","C7","3","181832.73","30771.816","144142.61"
"32","C8","3","160371.05","26661.873","128516.11"
"33","C9","3","160721.72","28092.707","130620.97"
"34","C10","3","118849.54","21345.404","103282.93"
"35","C11","3","92711.805","16829.463","77714.99"
"36","C12","3","92620.89","18082.553","82151.67"
"37","D1","3","155717.61","31070.95","138019.28"
"38","D2","3","154463.56","29719.088","137417.83"
"39","D3","3","151870.9","27697.69","135422.38"
"40","D4","3","157281.8","27915.45","132701.78"
"41","D5","3","168183.05","29736.314","143793.28"
"42","D6","3","122078.0","21257.031","106711.06"
"43","D7","3","174115.72","29321.523","138121.77"
"44","D8","3","168786.34","27796.28","135158.42"
"45","D9","3","145465.19","24257.84","119127.61"
"46","D10","3","113120.8","19966.69","94260.09"
"47","D11","3","99859.195","18020.312","85273.95"
"48","D12","3","92320.95","17814.732","80735.96"
"49","E1","3","168443.34","31287.727","143599.16"
"50","E2","3","159728.83","29567.38","138318.86"
