# File Name: Plate_4.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 12:05:36 PM UTC
# Run End Date/Time: 2021-05-27 01:06:15 PM UTC
# Run Duration: 60 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 12:45:44 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:47:56 PM UTC
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"39","D3","1.95x10_3 tyz","1953.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","31.354588534091803","31.368866917312275","0.981942108144983","0.01248602446460566","","","true","0.2087154269128504","true","3","26","","","","","42.4127","0.9912020213171033","-3.3446","99.06216273439354","0.49818388606982955","0.08135981124153108","false"
"40","D4","AA_0721","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","35.68608868567975","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"41","D5","AA_0721","","Unknown","FAM","UNKNOWN","FAM","None","Amp","35.68608868567975","35.68608868567975","0.8597219233907402","","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"42","D6","AA_0721","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","35.68608868567975","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"43","D7","AA_0706","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"44","D8","AA_0706","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"45","D9","AA_0706","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"46","D10","AA_0705 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"47","D11","AA_0705 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"48","D12","AA_0705 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"49","E1","2.44x10_2 tyz","244.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","34.97169345847769","34.98471813160438","0.9743401044269676","0.0966824002105767","","","true","0.2087154269128504","true","3","30","","","","","42.4127","0.9912020213171033","-3.3446","99.06216273439354","0.49818388606982955","0.08135981124153108","false"
