# File Name: Plate_4.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 12:05:36 PM UTC
# Run End Date/Time: 2021-05-27 01:06:15 PM UTC
# Run Duration: 60 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 12:45:44 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:47:56 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"41","D5","false","AA_0721","Unknown","UNKNOWN","FAM","None","Amp","1.0536237262651487","","","35.68608868567975","0.8597219233907402","35.68608868567975","","true","0.03999999910593033","true","3","33"
"42","D6","false","AA_0721","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","39"
"43","D7","false","AA_0706","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","39"
"44","D8","false","AA_0706","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","39"
"45","D9","false","AA_0706","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","39"
"46","D10","false","AA_0705 R","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","39"
"47","D11","false","AA_0705 R","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","39"
"48","D12","false","AA_0705 R","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.03999999910593033","true","3","39"
"49","E1","false","2.44x10_2 tyz","Standard Curve","STANDARD","FAM","None","Amp","1.3472443110862775","","","34.97169345847769","0.9743401044269676","34.98471813160438","0.0966824002105767","true","0.2087154269128504","true","3","30"
"50","E2","false","2.44x10_2 tyz","Standard Curve","STANDARD","FAM","None","Amp","1.3457110190793833","","","34.89520830964081","0.9755453592763821","34.98471813160438","0.0966824002105767","true","0.2087154269128504","true","3","30"
