# File Name: Plate 3 NQ.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-10 11:25:49 AM UTC
# Run End Date/Time: 2021-03-10 12:27:38 PM UTC
# Run Duration: 61 minutes 49 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-14 09:34:19 AM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-14 09:34:53 AM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"5","A5","38","391809.56","115058.47"
"5","A5","39","436473.1","115129.95"
"5","A5","40","470908.5","115074.586"
"6","A6","1","117000.36","115928.09"
"6","A6","2","117166.586","115987.414"
"6","A6","3","117739.06","116292.38"
"6","A6","4","118180.1","116723.34"
"6","A6","5","118781.164","116738.59"
"6","A6","6","119550.45","117054.67"
"6","A6","7","120490.664","118563.44"
"6","A6","8","121348.94","119174.01"
"6","A6","9","121347.55","119149.164"
"6","A6","10","121303.66","119347.33"
"6","A6","11","122102.59","119730.836"
"6","A6","12","123041.414","119824.98"
"6","A6","13","123546.72","120197.375"
"6","A6","14","123394.13","119343.48"
"6","A6","15","123066.69","119088.62"
"6","A6","16","122400.766","119595.89"
"6","A6","17","122125.22","119671.69"
"6","A6","18","122357.125","119483.45"
"6","A6","19","122401.17","119316.516"
"6","A6","20","121924.375","119190.31"
"6","A6","21","121636.82","119282.26"
"6","A6","22","121503.914","119021.45"
"6","A6","23","120948.37","118784.375"
"6","A6","24","120857.86","118682.95"
"6","A6","25","121995.91","119050.8"
"6","A6","26","123628.766","120187.875"
"6","A6","27","124162.42","120727.4"
"6","A6","28","124698.32","120932.8"
"6","A6","29","126029.97","120811.41"
"6","A6","30","130058.12","120643.46"
"6","A6","31","134974.17","120473.47"
"6","A6","32","143610.73","120583.79"
"6","A6","33","159327.03","120599.43"
"6","A6","34","185033.12","120117.71"
"6","A6","35","222764.7","119852.99"
"6","A6","36","267147.6","119845.03"
"6","A6","37","317500.78","119738.44"
"6","A6","38","368029.44","119872.08"
"6","A6","39","415346.22","119962.18"
"6","A6","40","451363.4","119990.63"
"7","A7","1","206999.77","112416.2"
"7","A7","2","207247.17","112523.016"
"7","A7","3","208366.36","113113.81"
"7","A7","4","209257.28","113351.9"
"7","A7","5","210241.58","113693.305"
"7","A7","6","210758.5","113694.48"
"7","A7","7","210744.78","113714.66"
"7","A7","8","210728.95","113709.54"
"7","A7","9","210999.44","113688.44"
"7","A7","10","210940.27","113736.03"
"7","A7","11","210986.66","113677.09"
"7","A7","12","211004.77","113768.414"
"7","A7","13","211542.5","113900.31"
"7","A7","14","211414.28","113850.51"
"7","A7","15","211230.05","113938.61"
"7","A7","16","211080.42","114047.14"
"7","A7","17","209772.55","113958.68"
"7","A7","18","209615.73","113851.375"
"7","A7","19","210864.06","113900.16"
"7","A7","20","211276.34","113873.7"
"7","A7","21","211221.47","113766.75"
"7","A7","22","211157.16","113613.01"
"7","A7","23","211032.34","113558.44"
"7","A7","24","211021.14","113779.81"
"7","A7","25","210891.44","113747.305"
"7","A7","26","210916.75","113706.71"
