# File Name: Plate 1 noQuench.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-08 01:14:55 PM UTC
# Run End Date/Time: 2021-03-08 02:16:07 PM UTC
# Run Duration: 61 minutes 11 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-09 02:01:55 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-09 02:03:59 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"1","A1","3","130903.47","26718.658","121271.83"
"2","A2","3","132627.08","26744.734","127672.77"
"3","A3","3","121071.96","25234.473","119590.164"
"4","A4","3","138096.94","27266.762","122283.32"
"5","A5","3","119442.76","24575.152","117034.734"
"6","A6","3","106463.43","23297.879","112906.99"
"7","A7","3","52675.207","26364.605","168257.98"
"8","A8","3","45330.895","27443.549","179739.39"
"9","A9","3","35826.074","22668.139","149688.27"
"10","A10","3","14190.816","20272.676","150745.3"
"11","A11","3","19008.168","23008.922","183175.89"
"12","A12","3","19899.164","25078.174","193059.23"
"13","B1","3","161376.97","32998.52","145001.08"
"14","B2","3","158982.66","30572.197","134558.81"
"15","B3","3","169730.16","30512.54","130452.45"
"16","B4","3","144084.06","27514.191","126407.73"
"17","B5","3","141644.25","25713.57","124190.664"
"18","B6","3","147176.31","28216.857","133036.78"
"19","B7","3","110571.98","27799.97","144195.7"
"20","B8","3","110437.99","26115.404","140540.22"
"21","B9","3","111765.24","26597.219","141389.45"
"22","B10","3","174570.86","25993.688","94471.04"
"23","B11","3","184579.64","26854.734","90942.516"
"24","B12","3","155338.42","26454.072","97996.33"
"25","C1","3","139982.66","30689.994","141068.16"
"26","C2","3","154667.23","31559.396","139756.4"
"27","C3","3","159771.8","31196.408","140184.88"
"28","C4","3","159025.45","29185.338","132779.06"
"29","C5","3","141764.88","26409.018","121288.95"
"30","C6","3","163309.4","30698.766","143032.56"
"31","C7","3","87999.875","27433.08","149917.16"
"32","C8","3","82993.4","25459.074","142073.23"
"33","C9","3","85987.05","26413.658","142592.36"
"34","C10","3","199936.92","29566.244","106996.96"
"35","C11","3","131896.03","20456.03","78190.08"
"36","C12","3","142665.48","23195.457","84558.79"
"37","D1","3","151010.47","31561.623","137037.81"
"38","D2","3","148396.31","29535.281","133407.39"
"39","D3","3","147671.2","28527.04","129284.63"
"40","D4","3","165148.62","30714.086","138289.61"
"41","D5","3","164197.16","30250.168","138033.95"
"42","D6","3","123918.91","23055.377","109204.03"
"43","D7","3","88362.0","27998.346","153674.53"
"44","D8","3","87552.984","26098.773","148066.0"
"45","D9","3","79659.83","24171.467","133534.52"
"46","D10","3","152842.42","25481.742","102642.484"
"47","D11","3","132620.83","23120.795","94021.67"
"48","D12","3","122823.555","22237.328","88278.945"
"49","E1","3","162011.19","31767.994","140555.2"
"50","E2","3","159309.66","31122.377","138141.5"
"51","E3","3","110852.25","22263.826","103788.664"
"52","E4","3","149301.53","27950.229","125326.4"
"53","E5","3","153032.31","28421.91","131166.23"
"54","E6","3","143554.12","26994.998","124030.22"
"55","E7","3","140971.86","29609.383","143666.19"
"56","E8","3","113473.3","23692.945","115253.42"
"57","E9","3","117930.195","24619.3","117779.3"
"58","E10","3","198234.92","27264.201","92697.12"
"59","E11","3","187392.47","25601.484","88792.88"
"60","E12","3","163406.45","24660.758","79211.2"
"61","F1","3","161968.86","32757.521","139921.05"
"62","F2","3","155166.47","30382.436","134655.5"
"63","F3","3","157948.6","28327.773","124396.8"
"64","F4","3","133300.19","24676.549","114851.58"
"65","F5","3","138543.61","25958.246","118316.2"
"66","F6","3","141398.12","26291.41","121673.77"
"67","F7","3","123491.016","31091.096","159586.2"
"68","F8","3","80599.02","20535.668","109913.22"
"69","F9","3","87236.766","22784.764","119744.99"
"70","F10","3","162854.78","23904.438","86290.47"
"71","F11","3","180259.48","26726.61","97606.32"
"72","F12","3","187241.73","29351.902","101252.86"
"73","G1","3","170053.44","33946.93","147642.94"
"74","G2","3","159954.86","30964.39","136566.52"
"75","G3","3","161082.92","29212.55","124879.01"
"76","G4","3","150580.22","28040.283","123452.22"
"77","G5","3","142840.77","26902.922","122520.03"
"78","G6","3","151001.86","27736.746","131095.28"
"79","G7","3","206429.06","28662.781","110216.81"
"80","G8","3","233332.47","33081.746","123048.37"
"81","G9","3","161272.05","22805.414","89202.38"
"82","G10","3","194419.56","27070.988","90223.61"
"83","G11","3","193928.58","28460.287","96376.22"
"84","G12","3","196160.39","30018.389","105932.01"
"85","H1","3","189266.75","38951.844","162868.27"
"86","H2","3","173228.61","35537.99","150947.55"
"87","H3","3","136392.9","26545.379","117363.836"
"88","H4","3","152953.97","29672.69","131911.92"
"89","H5","3","150901.16","29117.701","133489.84"
"90","H6","3","155612.39","28984.682","134766.2"
"91","H7","3","217288.8","29649.363","111674.586"
"92","H8","3","206553.86","28995.18","107778.7"
"93","H9","3","165436.72","23876.531","88803.55"
"94","H10","3","176820.34","25666.479","93070.836"
"95","H11","3","188631.55","28127.814","96709.266"
"96","H12","3","210501.89","31145.916","112567.51"
"1","A1","4","132061.88","26621.48","120764.945"
"2","A2","4","133808.88","26617.059","127847.75"
"3","A3","4","120697.13","25953.352","119734.25"
"4","A4","4","138183.98","27742.873","122766.08"
"5","A5","4","120201.83","25087.803","117269.56"
"6","A6","4","108687.766","23408.73","113395.125"
"7","A7","4","53059.715","27513.197","168878.67"
"8","A8","4","44317.082","28877.475","178792.16"
"9","A9","4","36520.137","23710.598","149689.19"
"10","A10","4","14096.113","20460.688","150979.05"
"11","A11","4","17431.762","23942.287","183265.38"
"12","A12","4","21623.715","25758.402","193207.64"
"13","B1","4","162129.67","32704.11","144804.03"
"14","B2","4","161420.4","31023.47","135701.52"
"15","B3","4","169904.42","30518.398","130983.62"
"16","B4","4","145749.5","27287.129","127198.93"
"17","B5","4","141711.12","26461.22","124577.97"
"18","B6","4","147853.95","28783.127","133405.88"
"19","B7","4","111588.9","27572.898","144853.84"
"20","B8","4","109193.92","26664.271","140714.52"
"21","B9","4","111046.92","27092.64","141615.33"
"22","B10","4","175967.64","26299.828","95069.305"
"23","B11","4","184475.27","27246.346","91396.76"
"24","B12","4","155206.64","27680.54","98620.95"
"25","C1","4","141858.58","31021.404","141277.45"
"26","C2","4","154026.72","30975.414","139710.19"
"27","C3","4","161347.27","31006.61","140594.06"
"28","C4","4","160646.3","29057.746","132891.56"
"29","C5","4","140949.56","25945.297","121175.484"
"30","C6","4","164009.39","30489.287","143627.11"
"31","C7","4","88437.45","27142.69","150136.67"
"32","C8","4","84065.96","25363.076","142215.78"
"33","C9","4","86124.43","26507.557","142579.48"
"34","C10","4","200742.22","28861.527","107270.45"
"35","C11","4","132969.02","20372.035","78408.375"
"36","C12","4","144946.12","23428.469","84305.3"
"37","D1","4","153497.1","31728.545","136985.27"
"38","D2","4","148462.55","29437.184","133146.03"
"39","D3","4","149266.61","28497.137","130175.17"
"40","D4","4","165348.73","30501.62","138598.44"
"41","D5","4","164760.31","30494.496","138025.69"
"42","D6","4","124482.19","23202.555","109781.43"
"43","D7","4","88911.49","28008.129","153824.38"
"44","D8","4","87649.17","26255.297","148204.88"
"45","D9","4","79103.13","23951.223","134132.16"
"46","D10","4","154093.36","25004.729","103004.01"
"47","D11","4","132812.3","23051.576","94263.516"
"48","D12","4","122848.945","22492.05","88716.77"
"49","E1","4","164081.83","31950.111","140907.08"
"50","E2","4","159168.94","31284.732","137841.11"
"51","E3","4","110507.7","22223.295","103995.766"
"52","E4","4","149414.48","27819.252","125517.11"
"53","E5","4","153315.66","28373.848","131218.8"
"54","E6","4","145114.45","26863.832","124147.76"
"55","E7","4","140919.69","29598.395","144034.94"
"56","E8","4","113718.04","23484.004","115821.48"
"57","E9","4","117263.66","24615.857","117996.71"
"58","E10","4","200278.73","27396.516","92471.09"
"59","E11","4","188525.25","25998.797","89217.19"
"60","E12","4","164071.38","24621.39","80005.28"
"61","F1","4","163520.16","32179.46","140030.47"
"62","F2","4","155032.72","29996.799","134342.45"
"63","F3","4","157626.31","28187.436","124280.17"
"64","F4","4","133074.03","24867.791","114998.09"
"65","F5","4","138825.34","26187.01","118263.336"
"66","F6","4","141321.34","26229.547","122099.4"
"67","F7","4","123400.62","30740.244","159939.95"
"68","F8","4","80779.02","20739.113","110519.336"
"69","F9","4","87686.695","22286.635","119784.086"
"70","F10","4","164081.89","23549.234","86796.28"
"71","F11","4","181995.02","27156.934","97638.07"
"72","F12","4","188603.86","29059.39","101641.85"
"73","G1","4","171580.27","34226.508","147219.88"
"74","G2","4","160770.58","31808.7","136019.19"
"75","G3","4","161501.67","29074.016","124937.58"
"76","G4","4","152526.4","28337.738","124121.016"
"77","G5","4","143996.67","27011.555","122572.59"
"78","G6","4","150920.67","27816.617","130774.05"
"79","G7","4","207239.19","28686.223","109769.195"
"80","G8","4","226845.2","31675.152","119349.9"
"81","G9","4","161812.36","22741.504","89523.19"
"82","G10","4","193762.3","27175.387","90341.32"
"83","G11","4","195113.9","28564.93","96800.6"
"84","G12","4","195368.92","29725.457","106788.6"
"85","H1","4","188362.0","39901.27","163873.08"
"86","H2","4","175341.61","35762.82","151977.31"
"87","H3","4","136711.58","26926.59","117240.836"
"88","H4","4","154828.77","29933.758","131340.05"
"89","H5","4","151580.81","29150.322","134272.28"
"90","H6","4","155887.05","29607.139","135167.19"
"91","H7","4","216954.16","29630.078","111785.81"
"92","H8","4","207149.31","28670.373","107957.336"
"93","H9","4","166370.31","23542.236","88848.3"
"94","H10","4","178362.6","25610.396","93421.11"
"95","H11","4","190361.1","28177.717","97170.5"
"96","H12","4","211769.62","31798.879","113294.77"
"1","A1","5","131503.8","26284.21","121277.13"
"2","A2","5","133318.88","26624.658","128304.66"
"3","A3","5","120593.74","25407.91","119941.375"
"4","A4","5","138650.44","27458.555","122712.086"
"5","A5","5","120837.57","25014.15","117977.414"
"6","A6","5","108753.87","23449.56","113976.875"
"7","A7","5","53113.195","26891.7","169023.89"
"8","A8","5","43585.066","27685.895","179644.61"
"9","A9","5","35816.21","22678.379","150541.39"
"10","A10","5","13577.762","20812.705","151006.62"
"11","A11","5","17140.96","24433.102","184495.03"
"12","A12","5","20327.713","26005.57","194467.27"
"13","B1","5","161981.1","33001.72","144849.48"
"14","B2","5","162126.61","30746.014","135052.81"
"15","B3","5","172186.28","31037.715","130642.94"
"16","B4","5","146067.72","27993.428","126675.99"
"17","B5","5","143265.8","26154.33","124497.48"
"18","B6","5","147761.67","28452.12","133039.89"
"19","B7","5","110813.87","27560.668","144409.7"
"20","B8","5","111037.47","26152.943","140620.14"
"21","B9","5","112188.375","26908.416","141289.95"
"22","B10","5","176461.25","26086.049","94994.625"
"23","B11","5","185419.83","27122.176","90743.414"
"24","B12","5","156671.45","27521.404","98843.01"
"25","C1","5","143046.72","30889.596","142348.34"
"26","C2","5","156716.7","31609.111","140249.56"
"27","C3","5","161370.94","31640.66","140728.06"
"28","C4","5","160053.03","29317.195","132810.61"
"29","C5","5","142956.02","25917.09","121884.86"
"30","C6","5","164775.88","30354.758","143714.19"
"31","C7","5","88883.29","27305.012","150190.78"
"32","C8","5","83338.13","25706.852","142814.25"
"33","C9","5","85375.9","26482.94","143017.53"
"34","C10","5","202097.19","29414.338","107752.04"
"35","C11","5","133798.34","20814.559","78299.6"
"36","C12","5","144187.3","22938.145","84617.836"
"37","D1","5","152843.39","31834.861","137384.9"
"38","D2","5","148501.39","29879.98","133808.78"
"39","D3","5","148200.23","28396.96","130104.58"
"40","D4","5","166272.38","31035.467","139077.06"
"41","D5","5","167093.02","30288.12","138107.64"
"42","D6","5","125875.65","23140.963","110013.76"
"43","D7","5","89281.266","28583.723","154437.03"
"44","D8","5","88441.09","25795.312","148533.72"
"45","D9","5","81848.195","23556.523","133946.75"
"46","D10","5","154981.0","25552.213","103473.51"
"47","D11","5","133949.83","23134.14","94322.61"
"48","D12","5","123282.48","22731.697","89179.31"
"49","E1","5","164317.38","32045.254","141447.66"
"50","E2","5","161863.66","30864.656","137912.39"
"51","E3","5","110536.35","22421.852","104266.79"
"52","E4","5","150083.8","28000.727","125305.69"
"53","E5","5","154163.45","28196.281","131460.75"
"54","E6","5","145906.62","26960.36","124293.95"
"55","E7","5","142778.67","29400.91","143937.47"
"56","E8","5","113889.71","23782.885","115963.55"
"57","E9","5","119038.42","24939.457","117906.83"
"58","E10","5","203015.28","27478.797","92883.86"
"59","E11","5","190274.11","25862.861","89213.81"
"60","E12","5","165114.27","24673.42","80010.41"
"61","F1","5","163904.47","32338.002","140524.7"
"62","F2","5","154567.16","29861.303","134691.72"
"63","F3","5","157384.6","28393.285","124818.9"
"64","F4","5","133797.0","24896.705","115598.1"
"65","F5","5","140549.2","25415.38","119032.555"
"66","F6","5","142493.83","26257.9","121928.555"
"67","F7","5","123708.52","30750.377","160170.42"
"68","F8","5","81383.586","20899.076","110608.984"
"69","F9","5","88160.54","21964.322","119991.95"
"70","F10","5","165243.78","23869.314","87174.92"
"71","F11","5","182811.0","26764.574","98271.02"
"72","F12","5","189274.44","29368.055","102840.195"
"73","G1","5","171342.89","34169.19","147599.66"
"74","G2","5","161766.8","31401.125","137108.45"
"75","G3","5","160814.6","29540.59","125374.92"
"76","G4","5","151019.0","28441.934","124058.29"
"77","G5","5","143435.61","27104.83","122755.54"
"78","G6","5","151525.72","27999.154","130737.88"
"79","G7","5","205938.86","28360.059","109871.13"
"80","G8","5","228375.42","32125.576","119679.945"
"81","G9","5","162610.45","23389.334","89513.77"
"82","G10","5","194700.69","27635.576","90959.484"
"83","G11","5","195925.56","29107.74","97369.46"
"84","G12","5","195513.56","30321.053","106573.15"
"85","H1","5","188158.48","40085.832","163750.47"
"86","H2","5","176111.98","36042.42","151523.67"
"87","H3","5","135931.77","27184.717","117267.35"
"88","H4","5","154370.22","30461.434","131339.11"
"89","H5","5","152220.33","29750.355","134150.05"
"90","H6","5","156533.23","29174.943","135174.48"
"91","H7","5","215855.03","30191.125","111803.73"
"92","H8","5","206325.03","28825.158","107001.74"
"93","H9","5","166199.9","23309.299","88695.484"
"94","H10","5","178471.83","25547.42","93326.375"
"95","H11","5","188929.14","28859.227","97019.99"
"96","H12","5","211125.28","31999.748","112559.61"
"1","A1","6","131616.95","27205.592","121252.19"
"2","A2","6","132622.66","26882.453","128244.06"
"3","A3","6","120879.05","25810.053","119844.63"
"4","A4","6","139890.86","27993.057","122852.64"
"5","A5","6","121710.445","24865.379","117619.09"
"6","A6","6","108907.49","23398.066","113777.625"
"7","A7","6","54250.74","27212.264","168563.55"
"8","A8","6","45198.594","27871.682","180487.03"
"9","A9","6","36996.176","22693.145","150478.16"
"10","A10","6","13423.609","20213.924","151025.33"
"11","A11","6","18034.95","23727.73","184631.81"
"12","A12","6","20230.43","24968.738","194602.69"
"13","B1","6","162539.95","33414.48","144515.3"
"14","B2","6","162253.06","31195.346","135817.0"
"15","B3","6","172373.44","30388.1","131191.61"
"16","B4","6","145935.9","27858.28","127119.1"
"17","B5","6","142216.56","25757.227","125018.74"
"18","B6","6","148584.88","27991.59","133045.58"
"19","B7","6","111804.59","28133.72","144865.22"
"20","B8","6","111566.15","26311.674","140557.92"
"21","B9","6","111848.95","26844.242","141309.06"
"22","B10","6","176420.75","26630.924","95255.805"
"23","B11","6","186312.64","26890.123","91299.48"
"24","B12","6","156460.83","27029.615","98594.98"
"25","C1","6","142311.62","31114.818","142175.22"
"26","C2","6","155931.89","31231.574","140150.53"
"27","C3","6","161427.25","30851.871","140451.28"
"28","C4","6","160434.67","28899.78","133094.53"
"29","C5","6","142157.8","26113.102","121782.78"
"30","C6","6","164558.81","30339.21","143670.61"
"31","C7","6","88003.69","26928.57","149896.38"
"32","C8","6","82985.09","25079.605","142241.53"
"33","C9","6","86002.766","26545.795","143593.62"
"34","C10","6","202966.27","29179.525","108103.51"
"35","C11","6","134093.48","20396.717","78497.73"
"36","C12","6","143958.02","23331.28","85020.375"
"37","D1","6","154408.19","31789.152","137467.52"
"38","D2","6","149137.9","30005.832","133782.92"
"39","D3","6","148880.72","29098.615","130343.625"
"40","D4","6","166247.53","30748.645","138502.06"
"41","D5","6","165449.86","30287.08","137670.1"
"42","D6","6","126021.89","22915.107","110066.836"
"43","D7","6","88595.305","28172.533","153825.42"
"44","D8","6","88641.32","25830.54","148486.88"
