# File Name: Plate_5.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 01:23:33 PM UTC
# Run End Date/Time: 2021-05-27 02:24:11 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 01:28:10 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:59:31 PM UTC
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"25","C1","1.56x10_4 tyz","15625.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","28.580982681593404","28.654650469270507","0.9908738348900912","0.17004862560266856","","","true","0.22755072871874776","true","3","22","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"26","C2","1.56x10_4 tyz","15625.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","28.533857183145827","28.654650469270507","0.9876567678852556","0.17004862560266856","","","true","0.22755072871874776","true","3","23","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"27","C3","1.56x10_4 tyz","15625.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","28.84911154307229","28.654650469270507","0.9755488938034768","0.17004862560266856","","","true","0.22755072871874776","true","3","24","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"28","C4","AA_0830 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"29","C5","AA_0830 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"30","C6","AA_0830 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"31","C7","AA_0707 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"32","C8","AA_0707 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"33","C9","AA_0707 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","34","","","","","","","","","","","false"
"34","C10","AA_0732 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"35","C11","AA_0732 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"36","C12","AA_0732 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"37","D1","1.95x10_3 tyz","1953.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","32.21069789763109","32.04907454518849","0.9888589655599045","0.13997543030384496","","","true","0.22755072871874776","true","3","28","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"38","D2","1.95x10_3 tyz","1953.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","31.967021882533118","32.04907454518849","0.986913814283853","0.13997543030384496","","","true","0.22755072871874776","true","3","26","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"39","D3","1.95x10_3 tyz","1953.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","31.969503855401264","32.04907454518849","0.9829893801300695","0.13997543030384496","","","true","0.22755072871874776","true","3","27","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"40","D4","AA_0683 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","36","","","","","","","","","","","false"
"41","D5","AA_0683 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","12","","","","","","","","","","","false"
"42","D6","AA_0683 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"43","D7","AA_0708 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"44","D8","AA_0708 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"45","D9","AA_0708 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"46","D10","AA_0699 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"47","D11","AA_0699 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"48","D12","AA_0699 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"49","E1","2.44x10_2 tyz","244.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","34.46974049899674","34.912086476128685","0.9549968375402959","0.5306334318685343","","","true","0.22755072871874776","true","3","28","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"50","E2","2.44x10_2 tyz","244.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","34.766081896748275","34.912086476128685","0.971538499479109","0.5306334318685343","","","true","0.22755072871874776","true","3","30","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"51","E3","2.44x10_2 tyz","244.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","35.500437032641045","34.912086476128685","0.9523034265893167","0.5306334318685343","","","true","0.22755072871874776","true","3","30","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"52","E4","AA_0685 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"53","E5","AA_0685 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"54","E6","AA_0685 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"55","E7","AA_0712 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"56","E8","AA_0712 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"57","E9","AA_0712 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"58","E10","AA_0731 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"59","E11","AA_0731 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"60","E12","AA_0731 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"61","F1","3x10_1 tyz","30.0","Standard Curve","FAM","STANDARD","FAM","None","Inconclusive","37.60184880863517","37.71308903092524","0.9420379969617635","0.1573174310441198","","","true","0.22755072871874776","true","3","32","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"62","F2","3x10_1 tyz","30.0","Standard Curve","FAM","STANDARD","FAM","None","Inconclusive","37.82432925321531","37.71308903092524","0.9071639190422033","0.1573174310441198","","","true","0.22755072871874776","true","3","32","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"63","F3","3x10_1 tyz","30.0","Standard Curve","FAM","STANDARD","FAM","None","No Amp","Undetermined","37.71308903092524","0.0","0.1573174310441198","","","true","0.22755072871874776","true","3","39","","","","","43.0064","0.9975391910421612","-3.4107","96.42387395702269","0.26782591571677694","0.043739403376151745","false"
"64","F4","AA_0693 R","","Unknown","FAM","UNKNOWN","FAM","None","Amp","32.41650613094939","32.81189528859333","0.9725757581320141","0.3424213362311273","","","true","0.2650737904158618","true","3","27","","","","","","","","","","","false"
"65","F5","AA_0693 R","","Unknown","FAM","UNKNOWN","FAM","None","Amp","33.01130218149244","32.81189528859333","0.9636712380449406","0.3424213362311273","","","true","0.2650737904158618","true","3","27","","","","","","","","","","","false"
"66","F6","AA_0693 R","","Unknown","FAM","UNKNOWN","FAM","None","Amp","33.00787755333816","32.81189528859333","0.9626611760919777","0.3424213362311273","","","true","0.2650737904158618","true","3","27","","","","","","","","","","","false"
"67","F7","AA_0713 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"68","F8","AA_0713 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
"69","F9","AA_0713 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2650737904158618","true","3","39","","","","","","","","","","","false"
