# File Name: 1_AA_0858-0882_01.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-12 01:33:09 PM UTC
# Run End Date/Time: 2021-10-12 02:33:53 PM UTC
# Run Duration: 60 minutes 43 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-12 01:36:43 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-12 01:46:23 PM UTC
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"25","C1","78.125","78125.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","25.104952781165032","24.97760821006334","0.9754213712507365","0.1984656294551324","","","true","0.1848965311939301","true","3","20","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"26","C2","78.125","78125.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","25.07893933730542","24.97760821006334","0.9891092669403027","0.1984656294551324","","","true","0.1848965311939301","true","3","19","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"27","C3","78.125","78125.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","24.748932511719573","24.97760821006334","0.993736647614854","0.1984656294551324","","","true","0.1848965311939301","true","3","20","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"28","C4","AA_0860","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"29","C5","AA_0860","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"30","C6","AA_0860","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","35","","","","","","","","","","","false"
"31","C7","AA_0869","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"32","C8","AA_0869","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"33","C9","AA_0869","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"34","C10","AA_0877","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"35","C11","AA_0877","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"36","C12","AA_0877","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"37","D1","9765","9765.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","28.67084089635945","28.748221183707443","0.9886576074334787","0.06974812755439716","","","true","0.1848965311939301","true","3","22","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"38","D2","9765","9765.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","28.767571739881795","28.748221183707443","0.9917046938365484","0.06974812755439716","","","true","0.1848965311939301","true","3","24","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"39","D3","9765","9765.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","28.80625091488109","28.748221183707443","0.9873754301737032","0.06974812755439716","","","true","0.1848965311939301","true","3","24","","","","","42.5294","0.9878460960183288","-3.5595","90.95843178812628","0.745177504689645","0.0930604653718715","false"
"40","D4","AA_0861","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
"41","D5","AA_0861","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.10938253107615586","true","3","39","","","","","","","","","","","false"
