# File Name: Plate 1 noQuench.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-08 01:14:55 PM UTC
# Run End Date/Time: 2021-03-08 02:16:07 PM UTC
# Run Duration: 61 minutes 11 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-09 02:01:55 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-09 02:03:59 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"4","A4","25","130311.04","121568.66"
"4","A4","26","130148.68","121349.71"
"4","A4","27","130661.484","121062.336"
"4","A4","28","131229.05","121035.52"
"4","A4","29","131229.64","121281.0"
"4","A4","30","131125.75","121311.586"
"4","A4","31","131091.11","121363.73"
"4","A4","32","130752.93","121335.695"
"4","A4","33","130699.97","121266.07"
"4","A4","34","130990.016","120947.08"
"4","A4","35","130468.516","120934.555"
"4","A4","36","130136.04","121217.49"
"4","A4","37","129673.16","121284.18"
"4","A4","38","129842.98","121217.04"
"4","A4","39","130999.32","120950.69"
"4","A4","40","131341.52","120876.13"
"5","A5","1","110281.86","116009.29"
"5","A5","2","111541.52","116149.516"
"5","A5","3","112450.734","116983.734"
"5","A5","4","113109.17","117417.336"
"5","A5","5","113769.54","117778.305"
"5","A5","6","114491.2","117811.836"
"5","A5","7","114841.4","118029.086"
"5","A5","8","115151.67","118008.92"
"5","A5","9","115417.125","117921.91"
"5","A5","10","115665.7","118062.82"
"5","A5","11","115643.5","118031.11"
"5","A5","12","115361.09","118014.625"
"5","A5","13","115032.13","117982.945"
"5","A5","14","114845.6","118218.97"
"5","A5","15","115108.14","118013.69"
"5","A5","16","115236.37","117939.875"
"5","A5","17","115516.37","118288.02"
"5","A5","18","115382.72","118101.25"
"5","A5","19","115357.625","117940.8"
"5","A5","20","115353.664","118033.74"
"5","A5","21","115017.516","118083.31"
"5","A5","22","114775.95","117999.375"
"5","A5","23","114978.68","117954.83"
"5","A5","24","115240.17","117925.055"
"5","A5","25","114888.78","117930.234"
"5","A5","26","114687.79","117868.4"
"5","A5","27","115013.61","118015.47"
"5","A5","28","114993.375","118005.85"
"5","A5","29","114925.28","117976.04"
"5","A5","30","114831.58","117936.15"
"5","A5","31","115359.195","117825.48"
"5","A5","32","115800.13","117837.34"
"5","A5","33","115146.375","117816.0"
"5","A5","34","114397.14","117687.28"
"5","A5","35","114177.94","117603.516"
"5","A5","36","114640.88","117593.5"
"5","A5","37","114903.43","117675.22"
"5","A5","38","114727.35","117573.01"
"5","A5","39","114567.17","117451.6"
"5","A5","40","114343.195","117352.43"
"6","A6","1","98939.836","112529.16"
"6","A6","2","99397.234","112869.18"
"6","A6","3","99891.84","113085.34"
"6","A6","4","101335.34","113496.06"
"6","A6","5","101708.42","113893.95"
"6","A6","6","101648.664","113743.484"
"6","A6","7","101550.945","113717.04"
"6","A6","8","101661.66","114273.516"
"6","A6","9","101306.97","114630.414"
"6","A6","10","101306.68","114737.38"
"6","A6","11","102234.72","114596.97"
"6","A6","12","102489.35","114490.95"
"6","A6","13","102313.85","114604.65"
"6","A6","14","102145.95","114599.49"
"6","A6","15","102033.94","114600.33"
"6","A6","16","102239.7","114492.33"
"6","A6","17","102213.95","114390.11"
"6","A6","18","102449.516","114194.484"
"6","A6","19","102519.22","114135.7"
"6","A6","20","102559.35","114542.27"
"6","A6","21","102581.81","114751.63"
"6","A6","22","102665.14","114714.03"
"6","A6","23","102760.05","114890.79"
"6","A6","24","102596.086","114743.945"
"6","A6","25","102085.28","114582.63"
"6","A6","26","101956.88","114604.87"
"6","A6","27","102503.06","114561.72"
"6","A6","28","102648.34","114511.086"
"6","A6","29","102532.83","114643.44"
"6","A6","30","102894.586","114667.37"
"6","A6","31","103776.73","114407.73"
"6","A6","32","103793.33","114275.71"
"6","A6","33","103511.664","114423.48"
"6","A6","34","102595.31","114431.8"
"6","A6","35","102323.01","114689.4"
"6","A6","36","102683.44","114534.26"
"6","A6","37","102670.375","114396.48"
"6","A6","38","102946.5","114501.1"
"6","A6","39","103556.44","114483.51"
"6","A6","40","104169.35","114743.33"
"7","A7","1","42407.66","168126.25"
"7","A7","2","42235.367","168245.02"
"7","A7","3","42197.574","168445.27"
"7","A7","4","42473.016","168853.73"
"7","A7","5","42737.457","168844.39"
"7","A7","6","43506.363","168686.34"
"7","A7","7","43623.47","168646.45"
"7","A7","8","43669.875","168801.36"
"7","A7","9","43583.625","169101.53"
"7","A7","10","43402.703","168925.22"
"7","A7","11","42849.32","168502.28"
"7","A7","12","42706.55","168341.19"
"7","A7","13","42890.62","168466.6"
"7","A7","14","42882.42","168318.84"
"7","A7","15","42901.453","167976.38"
"7","A7","16","42763.97","167861.84"
"7","A7","17","42425.73","167984.34"
"7","A7","18","42521.96","167630.02"
"7","A7","19","43359.03","167492.64"
"7","A7","20","43406.01","167652.42"
"7","A7","21","43085.125","167580.47"
"7","A7","22","42870.957","167432.05"
"7","A7","23","42569.734","167282.42"
"7","A7","24","42466.824","167091.28"
"7","A7","25","42551.44","167009.66"
"7","A7","26","42884.117","167014.05"
