# File Name: Plate 1 noQuench.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-08 01:14:55 PM UTC
# Run End Date/Time: 2021-03-08 02:16:07 PM UTC
# Run Duration: 61 minutes 11 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-09 02:01:55 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-09 02:03:59 PM UTC
"Well","Well Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp Status","Amp Score","Curve Quality","Result Quality Issues","Cq","Cq Confidence","Cq Mean","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End"
"32","C8","false","AA_0808","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"33","C9","false","AA_0808","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"34","C10","false","AA_0725","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"35","C11","false","AA_0725","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"36","C12","false","AA_0725","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"37","D1","false","10_4","Standard Curve","STANDARD","FAM","None","Amp","1.4102789451991717","","","25.3672160967838","0.9802619393897785","25.29574571592345","0.0619068874497594","true","0.3410299116142532","true","3","19"
"38","D2","false","10_4","Standard Curve","STANDARD","FAM","None","Amp","1.4159238374011343","","","25.26121518655495","0.9828813518317143","25.29574571592345","0.0619068874497594","true","0.3410299116142532","true","3","18"
"39","D3","false","10_4","Standard Curve","STANDARD","FAM","None","Amp","1.4336978941376544","","","25.258805864431608","0.9863195880205936","25.29574571592345","0.0619068874497594","true","0.3410299116142532","true","3","19"
"40","D4","false","AA_0759","Unknown","UNKNOWN","FAM","None","Amp","1.4183168623336373","","","30.77330415853362","0.9795245991824255","30.713139777365473","0.055316002862624496","true","0.2693801997103071","true","3","25"
"41","D5","false","AA_0759","Unknown","UNKNOWN","FAM","None","Amp","1.4226897903382567","","","30.701632989906656","0.9805887498341906","30.713139777365473","0.055316002862624496","true","0.2693801997103071","true","3","25"
"42","D6","false","AA_0759","Unknown","UNKNOWN","FAM","None","Amp","1.4093864433180143","","","30.664482183656155","0.9803015687321723","30.713139777365473","0.055316002862624496","true","0.2693801997103071","true","3","25"
"43","D7","false","AA_0715","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"44","D8","false","AA_0715","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"45","D9","false","AA_0715","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"46","D10","false","AA_0687","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"47","D11","false","AA_0687","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"48","D12","false","AA_0687","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"49","E1","false","10_3","Standard Curve","STANDARD","FAM","None","Amp","1.4337040416658346","","","26.352285462408304","0.9856983435078812","26.325727092206524","0.025126421976848428","true","0.3410299116142532","true","3","21"
"50","E2","false","10_3","Standard Curve","STANDARD","FAM","None","Amp","1.4385798740775837","","","26.302332235595223","0.9838848796283735","26.325727092206524","0.025126421976848428","true","0.3410299116142532","true","3","20"
"51","E3","false","10_3","Standard Curve","STANDARD","FAM","None","Amp","1.4331390072002272","","","26.322563578616055","0.9806389054523406","26.325727092206524","0.025126421976848428","true","0.3410299116142532","true","3","20"
"52","E4","false","AA_0770","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"53","E5","false","AA_0770","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"54","E6","false","AA_0770","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"55","E7","false","AA_0741","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"56","E8","false","AA_0741","Unknown","UNKNOWN","FAM","None","No Amp","0.7664449054356797","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","36"
"57","E9","false","AA_0741","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"58","E10","false","AA_0789","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"59","E11","false","AA_0789","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"60","E12","false","AA_0789","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"61","F1","false","10_2","Standard Curve","STANDARD","FAM","None","Amp","1.4384403238119283","","","27.36251568325693","0.9869963324285922","27.366162767078013","0.03178798219982126","true","0.3410299116142532","true","3","22"
"62","F2","false","10_2","Standard Curve","STANDARD","FAM","None","Amp","1.4432077016241012","","","27.399616988665947","0.984727339085974","27.366162767078013","0.03178798219982126","true","0.3410299116142532","true","3","22"
"63","F3","false","10_2","Standard Curve","STANDARD","FAM","None","Amp","1.441842404184858","","","27.336355629311164","0.9849874259026875","27.366162767078013","0.03178798219982126","true","0.3410299116142532","true","3","21"
"64","F4","false","AA_0682","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"65","F5","false","AA_0682","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"66","F6","false","AA_0682","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"67","F7","false","AA_0722","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"68","F8","false","AA_0722","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"69","F9","false","AA_0722","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"70","F10","false","AA_0690","Unknown","UNKNOWN","FAM","None","Amp","1.464617752348046","","","31.308129658454384","0.9750503927103233","31.133388335401424","0.17579251261655854","true","0.2693801997103071","true","3","26"
"71","F11","false","AA_0690","Unknown","UNKNOWN","FAM","None","Amp","1.469646562674739","","","30.95656316026325","0.9709790757194171","31.133388335401424","0.17579251261655854","true","0.2693801997103071","true","3","25"
"72","F12","false","AA_0690","Unknown","UNKNOWN","FAM","None","Amp","1.471125966949258","","","31.135472187486634","0.9834684765774618","31.133388335401424","0.17579251261655854","true","0.2693801997103071","true","3","26"
"73","G1","false","10_1","Standard Curve","STANDARD","FAM","None","Amp","1.4316363284398328","","","28.34781829732443","0.9874229632432595","28.32089911051486","0.023687530944594193","true","0.3410299116142532","true","3","21"
"74","G2","false","10_1","Standard Curve","STANDARD","FAM","None","Amp","1.4419824571588737","","","28.311636797038744","0.9842183143579979","28.32089911051486","0.023687530944594193","true","0.3410299116142532","true","3","23"
"75","G3","false","10_1","Standard Curve","STANDARD","FAM","None","Amp","1.4405865413309638","","","28.303242237181394","0.9892189779431372","28.32089911051486","0.023687530944594193","true","0.3410299116142532","true","3","21"
"76","G4","false","AA_0689","Unknown","UNKNOWN","FAM","None","Amp","1.4364743525767885","","","29.152103417279932","0.9760970215790087","29.193015136238074","0.03772047889184022","true","0.2693801997103071","true","3","23"
"77","G5","false","AA_0689","Unknown","UNKNOWN","FAM","None","Amp","1.4324594362463554","","","29.200528508834054","0.9835015820138057","29.193015136238074","0.03772047889184022","true","0.2693801997103071","true","3","23"
"78","G6","false","AA_0689","Unknown","UNKNOWN","FAM","None","Amp","1.4307282121770057","","","29.226413482600243","0.979376580775226","29.193015136238074","0.03772047889184022","true","0.2693801997103071","true","3","23"
"79","G7","false","AA_0791","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"80","G8","false","AA_0791","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"81","G9","false","AA_0791","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"82","G10","false","AA_0681","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"83","G11","false","AA_0681","Unknown","UNKNOWN","FAM","None","No Amp","0.5527444291344995","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"84","G12","false","AA_0681","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"85","H1","false","NTC","NTC","NTC","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2","true","3","39"
"86","H2","false","NTC","NTC","NTC","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2","true","3","39"
"87","H3","false","NTC","NTC","NTC","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2","true","3","39"
"88","H4","false","AA_0772","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"89","H5","false","AA_0772","Unknown","UNKNOWN","FAM","None","Amp","1.1527566829564035","","","37.959718458270345","0.9685818677096739","37.959718458270345","","true","0.2693801997103071","true","3","32"
"90","H6","false","AA_0772","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"91","H7","false","AA_0846","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"92","H8","false","AA_0846","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"93","H9","false","AA_0846","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"94","H10","false","AA_0745","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"95","H11","false","AA_0745","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
"96","H12","false","AA_0745","Unknown","UNKNOWN","FAM","None","No Amp","0.0","","","Undetermined","0.0","","","true","0.2693801997103071","true","3","39"
