# File Name: 2_AA_0883-0914.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-12 04:33:06 PM UTC
# Run End Date/Time: 2021-10-12 05:33:44 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-12 04:41:02 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-12 09:46:00 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"75","G3","3","148366.38","24315.773","105912.13"
"76","G4","3","149237.84","24168.96","104253.8"
"77","G5","3","145435.7","23718.756","104898.39"
"78","G6","3","154703.0","24584.146","112639.72"
"79","G7","3","204967.11","29926.623","127324.02"
"80","G8","3","214352.03","31414.973","127133.914"
"81","G9","3","151406.67","22634.834","96860.89"
"82","G10","3","130195.49","24412.459","112801.914"
"83","G11","3","154785.31","27964.445","126629.26"
"84","G12","3","139314.52","27878.16","128449.29"
"85","H1","3","191064.02","34392.69","128942.7"
"86","H2","3","160284.1","27706.807","113574.42"
"87","H3","3","151355.1","26227.133","109200.03"
"88","H4","3","149978.4","25032.008","107301.09"
"89","H5","3","146128.5","24840.969","108955.32"
"90","H6","3","149643.81","23651.871","106426.21"
"91","H7","3","227077.25","33046.395","132944.22"
"92","H8","3","210617.56","30978.73","125101.74"
"93","H9","3","153013.0","23103.44","94959.85"
"94","H10","3","183680.31","29273.332","120150.96"
"95","H11","3","185992.42","31469.404","123045.766"
"96","H12","3","189682.19","29660.035","119620.13"
"1","A1","4","154852.5","26409.113","112187.37"
"2","A2","4","151640.0","25769.615","115732.914"
"3","A3","4","134044.56","24508.49","107287.586"
"4","A4","4","144877.94","23980.652","101036.0"
"5","A5","4","139183.44","23328.4","104891.32"
"6","A6","4","126665.52","21447.059","100234.375"
"7","A7","4","69848.625","21577.4","133620.64"
"8","A8","4","68821.02","21513.402","129390.46"
"9","A9","4","58428.117","18859.787","121198.32"
"10","A10","4","52039.906","16980.436","101140.85"
"11","A11","4","67773.836","19773.332","122576.77"
"12","A12","4","71678.88","22267.361","131045.266"
"13","B1","4","164430.73","28869.469","120672.46"
"14","B2","4","148705.52","26454.812","113234.0"
"15","B3","4","149825.48","25644.691","110414.55"
"16","B4","4","154380.83","24955.445","107313.19"
"17","B5","4","158834.05","25972.215","106315.15"
"18","B6","4","147269.47","23952.725","106628.56"
"19","B7","4","102049.07","24541.145","129826.61"
"20","B8","4","95942.69","22203.31","122956.63"
"21","B9","4","93826.76","22234.395","124332.78"
"22","B10","4","102376.36","22789.799","113748.51"
"23","B11","4","102322.79","21424.805","104810.016"
"24","B12","4","88131.43","21993.52","114241.66"
"25","C1","4","154322.55","27687.066","118876.66"
"26","C2","4","156245.53","27321.854","116800.586"
"27","C3","4","144520.31","24341.049","107298.72"
"28","C4","4","159693.77","25411.984","111770.164"
"29","C5","4","145630.52","23021.795","104347.47"
"30","C6","4","167550.36","26894.441","119458.07"
"31","C7","4","157145.38","29907.705","138271.14"
"32","C8","4","106550.836","25611.56","125830.23"
"33","C9","4","89212.336","22490.12","121834.484"
"34","C10","4","176328.69","29106.295","128142.02"
"35","C11","4","131993.66","21974.596","94683.43"
"36","C12","4","132399.27","23472.24","97695.95"
"37","D1","4","162844.73","28943.691","117901.13"
"38","D2","4","151121.1","26513.607","113709.74"
"39","D3","4","143402.44","23986.715","106195.53"
"40","D4","4","178146.05","28301.725","122024.25"
"41","D5","4","169026.98","26711.768","118641.055"
"42","D6","4","126421.26","19574.3","91281.234"
"43","D7","4","117837.9","26425.846","137322.45"
"44","D8","4","107582.02","23461.61","132050.7"
"45","D9","4","93169.85","21934.443","122182.27"
"46","D10","4","225983.03","31071.074","119500.92"
"47","D11","4","187164.12","27351.785","103399.2"
"48","D12","4","173723.39","26549.623","96385.195"
"49","E1","4","172005.81","29843.797","123274.65"
"50","E2","4","162115.3","27448.328","114822.32"
"51","E3","4","110657.945","18875.715","86495.17"
"52","E4","4","153134.38","24469.51","107908.21"
"53","E5","4","161634.73","25516.025","115587.06"
"54","E6","4","141921.12","22207.752","101265.0"
"55","E7","4","100873.336","25231.623","137623.42"
"56","E8","4","82061.57","20245.686","111539.74"
"57","E9","4","80439.52","20581.555","115249.8"
"58","E10","4","200676.95","30652.04","122561.54"
"59","E11","4","194771.95","29917.018","120260.87"
"60","E12","4","162080.58","27010.646","102107.89"
"61","F1","4","168720.19","30736.418","123055.125"
"62","F2","4","156608.77","27384.928","116307.2"
"63","F3","4","136565.19","21757.629","95900.45"
"64","F4","4","148942.58","24023.729","105757.44"
"65","F5","4","148679.67","24193.941","105814.695"
"66","F6","4","145900.9","22240.01","96179.664"
"67","F7","4","168019.25","29423.924","138617.84"
"68","F8","4","120078.67","21217.123","104123.28"
"69","F9","4","124969.06","21635.709","105057.3"
"70","F10","4","171981.83","25436.842","101904.49"
"71","F11","4","210904.03","31507.23","121830.32"
"72","F12","4","207790.38","32625.268","120619.79"
"73","G1","4","175188.56","30485.781","127262.125"
"74","G2","4","160834.38","27940.258","115910.1"
"75","G3","4","148583.45","24731.812","106539.78"
"76","G4","4","150428.81","24534.348","104128.75"
"77","G5","4","146706.52","23930.37","105082.69"
"78","G6","4","156977.4","24991.105","113503.36"
"79","G7","4","205299.16","30070.096","127373.89"
