# File Name: 1_AA_0858-0882_01.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-12 01:33:09 PM UTC
# Run End Date/Time: 2021-10-12 02:33:53 PM UTC
# Run Duration: 60 minutes 43 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-12 01:36:43 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-12 01:46:23 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"50","E2","4","172651.12","31459.355","135664.06"
"51","E3","4","118088.09","22491.105","100354.664"
"52","E4","4","189449.02","29817.35","119744.8"
"53","E5","4","194673.73","29601.1","123298.86"
"54","E6","4","175033.62","27258.36","112096.31"
"55","E7","4","70269.64","24422.084","147678.81"
"56","E8","4","63373.55","20971.58","123667.695"
"57","E9","4","53227.37","19145.191","115333.445"
"58","E10","4","124577.125","27218.752","132177.77"
"59","E11","4","116478.336","24914.14","125329.91"
"60","E12","4","94404.18","21908.889","106826.61"
"61","F1","4","169824.11","32086.41","132218.11"
"62","F2","4","171319.98","30880.572","134136.39"
"63","F3","4","155222.7","26639.703","109174.71"
"64","F4","4","215131.66","29489.867","112239.14"
"65","F5","4","209828.53","29872.223","112201.99"
"66","F6","4","219992.2","29871.213","111118.77"
"67","F7","4","83602.766","25845.328","150092.47"
"68","F8","4","56868.027","18231.162","111121.8"
"69","F9","4","57719.766","17479.592","105989.234"
"70","F10","4","104085.97","21428.674","104077.25"
"71","F11","4","111396.98","25023.248","124896.484"
"72","F12","4","118007.94","26616.867","129121.984"
"73","G1","4","177018.81","34014.156","140595.19"
"74","G2","4","186698.9","34063.242","137656.5"
"75","G3","4","164100.44","30079.832","123286.65"
"76","G4","4","205799.11","30377.2","112552.38"
"77","G5","4","185043.06","27376.95","103596.53"
"78","G6","4","210364.22","30291.473","117574.89"
"79","G7","4","79333.91","23741.82","138192.48"
"80","G8","4","90550.34","26520.943","147078.16"
"81","G9","4","58342.68","16671.152","99356.586"
"82","G10","4","105629.9","23755.951","113554.164"
"83","G11","4","138127.75","27139.922","127757.48"
"84","G12","4","96934.82","23645.63","129899.81"
"85","H1","4","184908.08","36712.625","141717.95"
"86","H2","4","148435.69","29135.143","119364.13"
"87","H3","4","150103.66","28779.295","122586.5"
"88","H4","4","220259.0","35328.21","130639.195"
"89","H5","4","199681.52","32194.086","124700.3"
"90","H6","4","203242.44","31670.531","123111.164"
"91","H7","4","104988.39","26493.072","143452.8"
"92","H8","4","96849.09","25140.822","137016.34"
"93","H9","4","77304.9","19135.346","106428.65"
"94","H10","4","69985.59","22177.85","130681.15"
"95","H11","4","72790.414","23586.922","137572.22"
"96","H12","4","77321.91","20396.252","132994.17"
"1","A1","5","170792.55","32348.242","128819.76"
"2","A2","5","177815.0","31904.473","135285.75"
"3","A3","5","153254.7","29588.312","127086.375"
"4","A4","5","150965.25","27747.541","114988.586"
"5","A5","5","138127.7","27044.387","118740.234"
"6","A6","5","133558.03","26400.758","121192.95"
"7","A7","5","59023.48","21634.764","140456.61"
"8","A8","5","66610.37","24403.777","150174.6"
"9","A9","5","54438.297","20390.256","129013.07"
"10","A10","5","65061.855","18895.787","106965.27"
"11","A11","5","78060.51","22405.578","130361.69"
"12","A12","5","86480.52","25435.273","146163.67"
"13","B1","5","172024.02","33593.438","136649.45"
"14","B2","5","175567.89","32707.43","134010.44"
"15","B3","5","163200.28","29622.885","126332.72"
"16","B4","5","177691.94","29727.342","121146.6"
"17","B5","5","192408.9","32184.33","125754.516"
"18","B6","5","178579.8","29848.334","123981.125"
"19","B7","5","64278.875","22195.896","131434.66"
"20","B8","5","64949.598","21564.338","134010.95"
"21","B9","5","65753.234","21204.998","129660.47"
"22","B10","5","111907.97","23746.484","112597.01"
"23","B11","5","134695.86","24360.09","107060.23"
"24","B12","5","90985.4","22164.656","109530.19"
"25","C1","5","172437.7","31121.643","134769.55"
"26","C2","5","175117.84","32691.254","137689.73"
"27","C3","5","155548.84","27995.574","124063.08"
"28","C4","5","186621.44","29671.514","124090.14"
"29","C5","5","171234.81","27094.844","116003.98"
"30","C6","5","190446.7","30087.348","130053.875"
"31","C7","5","108363.23","26942.6","142638.48"
"32","C8","5","67228.02","22576.135","124238.24"
"33","C9","5","57618.098","20840.432","124306.54"
"34","C10","5","121381.62","26351.584","135686.52"
"35","C11","5","86861.86","18859.225","98575.05"
"36","C12","5","88017.516","20063.945","99553.02"
"37","D1","5","168228.38","32350.896","132666.66"
"38","D2","5","166370.69","31332.799","136140.4"
"39","D3","5","157051.73","28301.496","124183.09"
"40","D4","5","205969.97","32481.115","132843.88"
"41","D5","5","200952.02","31524.525","132660.77"
"42","D6","5","144617.62","22211.535","94260.19"
"43","D7","5","90849.55","26097.078","145265.66"
"44","D8","5","76164.49","23377.273","142765.3"
"45","D9","5","63335.473","19286.568","116252.72"
"46","D10","5","118470.79","25295.635","127853.16"
"47","D11","5","95500.586","21567.215","109641.586"
"48","D12","5","83316.51","19479.764","98550.266"
"49","E1","5","173687.78","32440.79","138232.23"
"50","E2","5","174832.52","31764.76","135574.03"
"51","E3","5","117962.305","22334.986","100232.016"
"52","E4","5","189029.67","29777.445","119784.836"
"53","E5","5","195799.88","29715.438","123633.6"
"54","E6","5","176161.75","26950.549","112319.91"
"55","E7","5","71432.25","24756.402","147935.61"
"56","E8","5","63234.098","20652.89","123894.38"
"57","E9","5","53536.906","18961.61","115391.875"
"58","E10","5","125120.74","26640.973","132289.4"
"59","E11","5","117311.4","25044.9","125410.66"
"60","E12","5","94711.266","22334.17","106693.58"
"61","F1","5","171340.48","32601.125","132174.6"
"62","F2","5","168472.94","31139.027","134436.78"
"63","F3","5","155966.27","26614.924","109469.375"
"64","F4","5","215502.6","29400.018","113306.92"
"65","F5","5","210426.84","29834.412","112968.82"
"66","F6","5","220688.72","29253.697","111011.4"
"67","F7","5","83549.77","26063.484","150228.45"
"68","F8","5","56649.35","18215.629","111736.836"
"69","F9","5","57916.055","17193.025","106602.695"
"70","F10","5","105529.72","21332.055","104736.4"
"71","F11","5","111990.29","25149.809","125665.58"
"72","F12","5","119591.23","26643.0","129832.73"
"73","G1","5","175288.1","34403.902","140456.53"
"74","G2","5","188346.45","33790.754","137632.89"
"75","G3","5","163167.64","29597.318","123817.06"
"76","G4","5","206142.1","30548.062","112153.27"
"77","G5","5","187175.17","26956.318","104323.766"
"78","G6","5","213097.31","30321.64","118541.07"
"79","G7","5","79454.12","23982.809","136807.78"
"80","G8","5","91928.414","26469.668","147148.1"
"81","G9","5","58020.18","16821.092","99586.74"
"82","G10","5","107807.35","23963.873","113876.875"
"83","G11","5","139488.05","27472.611","127874.36"
"84","G12","5","97581.234","23160.38","130215.17"
"85","H1","5","184453.98","36820.27","142766.73"
"86","H2","5","148419.1","29263.54","119821.83"
"87","H3","5","149731.33","28475.299","122561.055"
"88","H4","5","219871.47","35047.73","130684.055"
"89","H5","5","200660.45","32159.615","124964.66"
"90","H6","5","209658.84","32551.95","126592.9"
"91","H7","5","104605.14","26589.918","143843.81"
"92","H8","5","96092.28","24434.654","137360.23"
"93","H9","5","77281.07","19250.113","107362.414"
"94","H10","5","68420.63","21122.596","131557.11"
"95","H11","5","73571.76","23228.145","138505.06"
"96","H12","5","78925.41","20224.932","132818.16"
"1","A1","6","170318.69","32044.639","129177.82"
"2","A2","6","177692.97","31802.541","135483.12"
"3","A3","6","152020.86","29326.328","127455.42"
"4","A4","6","149572.67","26404.008","115279.25"
"5","A5","6","137118.61","26374.895","119728.89"
"6","A6","6","135814.4","25583.88","121330.8"
"7","A7","6","59980.25","21644.996","141081.02"
"8","A8","6","66652.88","23993.285","150142.4"
"9","A9","6","53288.19","20223.787","129344.18"
"10","A10","6","63054.883","18432.44","107248.016"
"11","A11","6","76780.07","22598.654","130496.164"
"12","A12","6","85938.27","25823.271","146784.03"
"13","B1","6","173287.98","33260.516","136463.66"
"14","B2","6","178212.25","32551.748","134602.0"
"15","B3","6","163400.58","29909.395","126156.96"
"16","B4","6","179333.48","29627.637","121962.91"
"17","B5","6","194387.03","32169.066","126395.4"
"18","B6","6","179607.9","29209.305","124006.93"
"19","B7","6","66942.195","21935.945","131310.33"
"20","B8","6","66326.19","21839.791","134815.44"
"21","B9","6","65666.43","21454.746","130045.875"
"22","B10","6","112422.22","23857.992","112980.805"
"23","B11","6","134605.36","24318.305","107100.445"
"24","B12","6","91424.42","22477.236","109511.734"
"25","C1","6","173128.44","31130.29","134400.95"
"26","C2","6","175712.03","33319.383","137450.94"
"27","C3","6","157523.77","28872.336","124719.375"
"28","C4","6","188283.14","30480.225","124135.17"
"29","C5","6","171431.44","27224.746","116494.82"
"30","C6","6","190895.83","30049.53","129995.99"
"31","C7","6","109405.44","26740.281","142303.34"
"32","C8","6","67483.41","22473.213","124720.89"
"33","C9","6","58049.71","21321.717","124312.55"
"34","C10","6","122136.11","26527.688","135921.64"
"35","C11","6","86502.54","19222.445","98187.586"
"36","C12","6","88065.49","19864.445","99536.61"
"37","D1","6","169905.77","33025.676","132896.03"
"38","D2","6","167154.28","31605.82","136368.3"
"39","D3","6","156333.5","28423.46","124175.01"
"40","D4","6","206493.33","33036.266","133061.98"
"41","D5","6","201291.9","32232.78","132356.45"
"42","D6","6","145065.64","22400.285","94498.41"
"43","D7","6","90719.75","26435.3","145898.73"
"44","D8","6","76343.23","23780.111","142952.81"
