# File Name: Plate2_NQ.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-09 11:21:00 AM UTC
# Run End Date/Time: 2021-03-09 12:21:49 PM UTC
# Run Duration: 60 minutes 48 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-09 02:06:53 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-09 02:07:34 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"4","A4","25","190479.02","118435.52"
"4","A4","26","190503.34","118189.35"
"4","A4","27","190716.69","118081.734"
"4","A4","28","192132.44","118087.87"
"4","A4","29","193665.34","117789.43"
"4","A4","30","195638.48","117654.27"
"4","A4","31","199403.69","117586.38"
"4","A4","32","207712.44","117537.64"
"4","A4","33","222808.12","117515.125"
"4","A4","34","246307.44","117505.03"
"4","A4","35","280052.47","117573.33"
"4","A4","36","321144.78","117526.24"
"4","A4","37","368863.78","117391.234"
"4","A4","38","417218.3","117367.77"
"4","A4","39","465319.4","117404.195"
"4","A4","40","503445.97","117397.49"
"5","A5","1","172519.42","115966.39"
"5","A5","2","173012.06","116273.97"
"5","A5","3","174328.83","117068.34"
"5","A5","4","174864.36","117510.016"
"5","A5","5","175253.45","117537.516"
"5","A5","6","176138.83","117578.12"
"5","A5","7","176594.0","117286.64"
"5","A5","8","177548.12","117235.98"
"5","A5","9","177090.22","117701.68"
"5","A5","10","176512.94","117781.37"
"5","A5","11","176476.7","117985.07"
"5","A5","12","177330.56","117752.4"
"5","A5","13","177341.11","117556.79"
"5","A5","14","177275.1","117515.75"
"5","A5","15","177535.45","117544.3"
"5","A5","16","177563.53","117513.29"
"5","A5","17","178026.77","117665.0"
"5","A5","18","177818.77","117498.29"
"5","A5","19","177451.25","117372.85"
"5","A5","20","176989.8","117461.6"
"5","A5","21","176730.31","117352.35"
"5","A5","22","176710.61","117245.04"
"5","A5","23","176502.6","117342.53"
"5","A5","24","176244.2","117342.586"
"5","A5","25","176257.39","117227.99"
"5","A5","26","177091.28","117052.79"
"5","A5","27","177321.88","116972.85"
"5","A5","28","178131.36","117155.43"
"5","A5","29","179111.97","117170.016"
"5","A5","30","181790.44","117049.266"
"5","A5","31","185767.14","116945.32"
"5","A5","32","194878.31","116935.95"
"5","A5","33","210052.86","116683.52"
"5","A5","34","233786.72","116499.0"
"5","A5","35","267931.38","116423.766"
"5","A5","36","310341.62","116502.875"
"5","A5","37","358723.12","116458.16"
"5","A5","38","407398.84","116483.37"
"5","A5","39","455519.47","116535.6"
"5","A5","40","493210.84","116467.664"
"6","A6","1","174872.39","121995.266"
"6","A6","2","175376.61","122362.22"
"6","A6","3","177290.88","123015.96"
"6","A6","4","178792.7","123248.28"
"6","A6","5","179000.11","123311.734"
"6","A6","6","179360.55","123914.79"
"6","A6","7","179463.44","124320.71"
"6","A6","8","179353.14","124255.375"
"6","A6","9","179566.08","124154.63"
"6","A6","10","179623.7","124118.58"
"6","A6","11","179873.02","124237.58"
"6","A6","12","180048.34","124273.43"
"6","A6","13","179620.28","124258.086"
"6","A6","14","179399.66","124277.37"
"6","A6","15","179661.36","124300.5"
"6","A6","16","179761.73","124064.82"
"6","A6","17","180005.67","123900.61"
"6","A6","18","180009.44","123923.93"
"6","A6","19","180357.39","123843.625"
"6","A6","20","179903.39","123890.01"
"6","A6","21","179454.38","123797.78"
"6","A6","22","179251.89","123809.14"
"6","A6","23","179582.62","123839.01"
"6","A6","24","180139.08","123814.57"
"6","A6","25","179751.95","123787.99"
"6","A6","26","179585.42","123718.47"
"6","A6","27","180487.23","123438.08"
"6","A6","28","182232.53","123101.78"
"6","A6","29","183444.36","123005.3"
"6","A6","30","184278.52","123226.16"
"6","A6","31","187387.38","123120.08"
"6","A6","32","194642.05","122923.34"
"6","A6","33","206773.28","122820.02"
"6","A6","34","227910.0","122850.445"
"6","A6","35","259557.23","122622.96"
"6","A6","36","302694.28","122472.79"
"6","A6","37","352984.0","122361.125"
"6","A6","38","404461.6","122092.31"
"6","A6","39","455689.62","122096.336"
"6","A6","40","497149.8","122599.7"
"7","A7","1","143229.1","129391.86"
"7","A7","2","143402.11","129782.98"
"7","A7","3","144344.89","130291.13"
"7","A7","4","144545.9","130408.79"
"7","A7","5","144168.23","130352.695"
"7","A7","6","144169.23","130496.125"
"7","A7","7","144870.81","130485.78"
"7","A7","8","145085.02","130351.305"
"7","A7","9","145212.14","130331.6"
"7","A7","10","145107.28","130515.914"
"7","A7","11","145069.72","130567.89"
"7","A7","12","145177.14","130566.875"
"7","A7","13","144515.58","130499.9"
"7","A7","14","144259.81","130426.93"
"7","A7","15","144332.31","130189.72"
"7","A7","16","144415.66","130056.54"
"7","A7","17","144169.31","130057.48"
"7","A7","18","144039.83","129731.46"
"7","A7","19","144055.25","129649.234"
"7","A7","20","143870.48","129921.164"
"7","A7","21","143770.73","129689.94"
"7","A7","22","143818.22","129520.29"
"7","A7","23","143839.03","129456.9"
"7","A7","24","144101.9","129451.17"
"7","A7","25","144139.19","129583.586"
"7","A7","26","144235.88","128911.836"
"7","A7","27","143909.53","128705.695"
"7","A7","28","143813.34","128817.46"
"7","A7","29","144007.6","128979.164"
"7","A7","30","143786.69","129031.2"
"7","A7","31","143497.78","128505.64"
"7","A7","32","143346.84","128438.41"
"7","A7","33","143154.45","128735.0"
"7","A7","34","143228.38","128765.45"
"7","A7","35","143726.5","128698.875"
"7","A7","36","143523.39","128678.086"
"7","A7","37","143318.3","128743.055"
"7","A7","38","143030.12","128507.484"
"7","A7","39","143040.4","128451.15"
"7","A7","40","143374.33","128567.734"
"8","A8","1","147900.88","133633.53"
"8","A8","2","147927.81","133942.72"
"8","A8","3","149082.1","133948.06"
"8","A8","4","149034.62","133818.05"
"8","A8","5","148798.16","133622.5"
"8","A8","6","148884.4","133582.48"
"8","A8","7","148873.45","133386.88"
"8","A8","8","149287.2","133109.11"
"8","A8","9","148813.9","132815.23"
"8","A8","10","148294.25","132583.2"
"8","A8","11","147872.05","132475.4"
"8","A8","12","147192.06","132256.39"
"8","A8","13","146511.33","132015.27"
"8","A8","14","146276.55","131840.44"
"8","A8","15","146370.45","131753.47"
"8","A8","16","146110.39","131399.23"
"8","A8","17","145888.14","130803.875"
"8","A8","18","145752.44","130474.06"
"8","A8","19","145148.39","130108.48"
"8","A8","20","143822.06","129834.414"
"8","A8","21","143569.3","129398.914"
"8","A8","22","143815.81","128963.336"
"8","A8","23","143025.95","128348.92"
"8","A8","24","142835.28","128275.89"
"8","A8","25","142975.66","128540.73"
"8","A8","26","144674.73","129704.27"
"8","A8","27","151447.92","134264.73"
"8","A8","28","152513.03","135214.05"
"8","A8","29","151148.48","135216.5"
"8","A8","30","150775.55","134995.2"
"8","A8","31","151514.47","134790.84"
"8","A8","32","152303.1","134665.97"
"8","A8","33","152688.4","134798.69"
"8","A8","34","152013.52","134841.22"
"8","A8","35","151554.02","134638.89"
"8","A8","36","151333.67","134289.17"
"8","A8","37","151186.72","134073.02"
"8","A8","38","151191.17","134188.48"
"8","A8","39","151052.08","134059.97"
"8","A8","40","150784.3","134021.64"
"9","A9","1","126570.09","118897.53"
"9","A9","2","127012.57","119304.45"
"9","A9","3","127558.14","120015.125"
"9","A9","4","128251.48","120442.85"
"9","A9","5","128617.586","120530.42"
"9","A9","6","129418.52","121043.81"
"9","A9","7","130281.12","121348.79"
"9","A9","8","130379.086","121446.67"
"9","A9","9","130248.52","121560.586"
"9","A9","10","130345.91","121529.6"
"9","A9","11","130442.414","121469.82"
"9","A9","12","130545.73","121636.77"
"9","A9","13","130867.42","121751.664"
"9","A9","14","130791.16","121594.414"
"9","A9","15","130773.23","121392.91"
"9","A9","16","130846.92","121308.64"
"9","A9","17","131728.1","121603.984"
"9","A9","18","131771.33","121580.72"
"9","A9","19","131439.62","121656.4"
"9","A9","20","130956.1","121593.09"
"9","A9","21","130675.086","121723.84"
"9","A9","22","130809.58","121617.67"
"9","A9","23","131375.56","121627.516"
"9","A9","24","130783.06","121861.83"
"9","A9","25","130367.805","121875.43"
"9","A9","26","130406.57","121853.4"
"9","A9","27","131340.7","121536.52"
"9","A9","28","131262.83","121370.62"
"9","A9","29","130990.89","121532.23"
"9","A9","30","130900.4","121514.95"
"9","A9","31","130762.84","121499.49"
"9","A9","32","130234.81","121425.63"
"9","A9","33","130078.05","121575.72"
"9","A9","34","130611.88","121512.09"
"9","A9","35","130879.74","121566.414"
"9","A9","36","130811.45","121453.37"
"9","A9","37","130855.76","121479.336"
"9","A9","38","130722.24","121645.875"
"9","A9","39","130637.445","121628.95"
"9","A9","40","130453.625","121651.39"
"10","A10","1","127992.06","91324.484"
"10","A10","2","128288.03","91600.41"
"10","A10","3","129298.3","92264.914"
"10","A10","4","129352.195","92345.72"
"10","A10","5","129543.74","92524.44"
"10","A10","6","130834.445","92791.055"
"10","A10","7","130939.66","92818.516"
"10","A10","8","130965.86","92771.44"
"10","A10","9","131668.44","92998.4"
"10","A10","10","131169.64","93053.01"
"10","A10","11","130924.39","93157.41"
"10","A10","12","131229.53","93135.68"
"10","A10","13","131578.81","93336.805"
"10","A10","14","132177.78","93499.57"
"10","A10","15","132151.55","93293.5"
"10","A10","16","132006.86","93163.375"
"10","A10","17","132113.14","93296.73"
"10","A10","18","131690.75","93225.234"
"10","A10","19","131455.88","93271.91"
"10","A10","20","131743.19","93436.93"
"10","A10","21","132378.98","93381.69"
"10","A10","22","132242.33","93434.74"
"10","A10","23","131960.98","93334.11"
"10","A10","24","131831.9","93328.31"
"10","A10","25","132158.31","93445.0"
"10","A10","26","132392.16","93541.6"
"10","A10","27","132329.19","93457.375"
"10","A10","28","132542.62","93382.99"
"10","A10","29","134146.61","94409.4"
"10","A10","30","140727.12","98725.56"
"10","A10","31","142286.86","99558.625"
"10","A10","32","142104.9","99419.42"
"10","A10","33","141928.12","99202.12"
"10","A10","34","142273.16","99228.59"
"10","A10","35","142172.55","99120.23"
"10","A10","36","141998.05","99092.13"
"10","A10","37","141598.75","99134.305"
"10","A10","38","141361.67","98887.57"
"10","A10","39","141746.58","98708.08"
"10","A10","40","141622.08","98751.78"
"11","A11","1","161369.45","110207.87"
"11","A11","2","161702.38","110467.08"
"11","A11","3","163526.16","111067.72"
"11","A11","4","164104.12","111210.02"
"11","A11","5","164394.02","111665.47"
"11","A11","6","164605.92","112040.68"
"11","A11","7","164712.19","112455.79"
"11","A11","8","165652.16","112492.29"
"11","A11","9","166221.27","112578.07"
"11","A11","10","166074.58","112448.98"
"11","A11","11","165934.02","112394.28"
"11","A11","12","166380.95","112751.05"
"11","A11","13","166826.27","112606.3"
"11","A11","14","166596.11","112554.87"
"11","A11","15","166220.5","113034.836"
"11","A11","16","166163.52","112946.75"
"11","A11","17","166805.28","112762.625"
"11","A11","18","166498.58","112721.54"
"11","A11","19","166337.83","112613.516"
"11","A11","20","166681.11","112710.945"
"11","A11","21","165964.73","112856.51"
"11","A11","22","165775.42","112890.26"
"11","A11","23","166396.66","113007.266"
"11","A11","24","166037.3","112894.33"
"11","A11","25","165876.78","112853.73"
"11","A11","26","166481.52","112840.71"
"11","A11","27","166809.95","112488.83"
"11","A11","28","167036.48","112366.5"
"11","A11","29","167495.45","112757.34"
"11","A11","30","167547.28","113006.03"
"11","A11","31","167312.5","112869.79"
"11","A11","32","167397.08","112716.984"
"11","A11","33","167928.05","112762.26"
"11","A11","34","166791.36","112692.914"
"11","A11","35","166360.25","112709.99"
"11","A11","36","166668.7","112740.68"
"11","A11","37","166720.62","112771.43"
"11","A11","38","166531.62","112547.62"
"11","A11","39","166594.67","112436.99"
"11","A11","40","166933.92","112717.13"
"12","A12","1","182685.81","123912.49"
"12","A12","2","182761.1","124045.016"
"12","A12","3","183954.2","124573.01"
"12","A12","4","185668.61","124985.31"
"12","A12","5","186025.05","125087.82"
"12","A12","6","186457.19","125542.23"
"12","A12","7","186547.55","125824.71"
"12","A12","8","187193.8","126255.266"
"12","A12","9","187849.84","126487.64"
"12","A12","10","187416.11","126392.68"
"12","A12","11","187195.86","126335.266"
"12","A12","12","187494.16","126219.21"
"12","A12","13","187491.02","126173.94"
"12","A12","14","187947.45","126584.695"
"12","A12","15","188603.56","126822.75"
"12","A12","16","188504.92","127030.08"
"12","A12","17","188388.9","126965.6"
"12","A12","18","188779.02","126775.805"
"12","A12","19","188651.58","126636.36"
"12","A12","20","188433.33","126531.41"
"12","A12","21","188333.31","126394.016"
"12","A12","22","188179.03","126423.99"
"12","A12","23","188039.12","126464.56"
"12","A12","24","187981.67","126383.055"
